0.5 5:0.13668001 6:2.4721429 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.285175 51:-0.150841 52:-0.459032 57:-0.273415 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.29944301 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.168456 50:0.30233401 51:2.9143839 52:0.51531202 57:-0.006786 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.25765201 15:-0.21397699 16:-0.303601 21:0.52549899 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:0.74656397 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.2358 50:-0.615345 51:-0.150841 52:-0.37513801 57:-0.27940699 #
-0.5 5:0.745529 6:-0.35563499 10:-0.40832499 12:-0.29696101 15:-0.21397699 16:0.49731699 21:-0.055803001 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.121316 50:-0.615345 51:-0.150841 52:-0.043979 57:-0.027756 #
-0.5 5:-0.48666501 6:1.551471 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:0.20993499 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.090957001 51:1.0148081 52:0.17679401 57:-0.39175001 #
0.5 5:-0.48666501 6:-0.35563499 10:0.055344 12:-0.27075499 15:0.785182 16:-0.020924 21:-0.637106 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:0.94557101 49:1.441257 50:-0.29003 51:-0.150841 52:-0.459032 57:0.181952 #
0.5 5:2.96348 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.41421899 #
-0.4534682419190759206095719946461 5:2.7315371 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:2.100461 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:2.4805751 49:-0.14805999 50:-0.17835499 51:-0.150841 52:-0.459032 57:-0.38725701 #
0.5 5:0.57157302 6:-0.35563499 10:-0.40832499 12:-0.192137 15:-0.21397699 16:0.035611 21:-0.15545499 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.037547 51:-0.150841 52:-0.108739 57:-0.128117 #
0.5 5:1.2674 6:-0.35563499 10:-0.40832499 12:0.122336 15:-0.21397699 16:-0.303601 21:0.24315199 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.30449101 57:-0.333332 #
0.5 5:1.905242 6:-0.35563499 10:-0.40832499 12:1.498155 15:-0.21397699 16:0.46904901 21:-0.080715999 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.399663 51:-0.150841 52:-0.459032 57:-0.340821 #
0.5 5:-0.48666501 6:-0.35563499 10:0.25626701 12:-0.66384602 15:-0.21397699 16:0.101569 21:-0.404585 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:1.124396 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.01327 51:-0.150841 52:-0.0027679999 57:-0.34681299 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:2.6512229 15:-0.21397699 16:-0.303601 21:3.4403181 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.36778399 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.29944301 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.168456 50:0.30233401 51:2.9143839 52:0.51531202 57:-0.006786 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.36928201 #
-0.5 5:0.26714799 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:0.533804 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:1.407769 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:2.387439 50:-0.066679999 51:-0.150841 52:-0.40457499 57:-0.191029 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:1.364237 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.438777 57:-0.32434401 #
0.5 5:1.093443 6:-0.35563499 10:-0.40832499 12:1.471949 15:-0.21397699 16:-0.303601 21:-0.31323799 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:0.62062001 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.39458701 51:-0.150841 52:-0.21471 57:-0.080183998 #
0.5 5:0.28164399 6:-0.35563499 10:0.41082299 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.011228 51:-0.150841 52:-0.459032 57:-0.26592499 #
0.5 5:-0.48666501 6:-0.35563499 10:0.039887998 12:0.109233 15:-0.21397699 16:-0.303601 21:-0.030889999 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:1.14496 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.38002101 51:-0.150841 52:-0.233844 57:0.107056 #
0.5 5:-0.48666501 6:-0.35563499 10:0.117166 12:-0.218343 15:-0.21397699 16:0.33713299 21:-0.47932401 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:3.382576 48:-0.101023 49:-0.14805999 50:1.2928441 51:-0.150841 52:-0.127873 57:-0.207507 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.026446 15:-0.21397699 16:-0.303601 21:1.38915 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.105524 51:0.98242903 52:-0.459032 57:-0.39923999 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.440781 21:0.110283 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:0.58913398 38:-0.063603997 39:1.392933 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:2.5698249 51:-0.150841 52:-0.0027679999 57:0.403644 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.78941602 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:1.303201 50:-0.615345 51:-0.150841 52:-0.142591 57:0.31376901 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:1.7882071 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:3.8857579 52:-0.459032 57:-0.41571701 #
-0.5 5:-0.066269003 6:-0.35563499 10:-0.40832499 12:-0.283858 15:0.41882399 16:-0.303601 21:-0.60388899 25:0.192176 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.22569899 50:0.127538 51:0.59387898 52:-0.459032 57:0.58339399 #
-0.5 5:-0.48666501 6:-0.35563499 10:4.7383952 12:3.699466 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:1.242391 57:-0.41272101 #
-0.5 5:1.035458 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:1.5718451 25:-0.259592 28:-0.18276601 29:-0.150461 34:1.15966 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.38713899 51:-0.150841 52:-0.459032 57:-0.20001701 #
0.5 5:0.48459399 6:-0.35563499 10:-0.40832499 12:-0.087312996 15:-0.21397699 16:-0.303601 21:-0.205281 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.010127 57:-0.20001701 #
0.5 5:-0.066269003 6:-0.35563499 10:-0.40832499 12:-0.283858 15:-0.21397699 16:0.242908 21:0.45076099 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.159132 57:-0.093664996 #
-0.5 5:-0.48666501 6:2.077569 10:-0.40832499 12:0.30577901 15:-0.21397699 16:-0.303601 21:0.475674 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.39324799 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.214515 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:3.464829 52:-0.459032 57:-0.25843599 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:5.9055138 51:-0.150841 52:-0.459032 57:0.030662 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:0.1435 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.43446499 50:1.904629 51:-0.150841 52:-0.459032 57:-0.31835201 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.36329001 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.535616 51:-0.150841 52:-0.13376001 57:-0.35280401 #
-0.46232453396822470459426313027507 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:1.856666 52:-0.459032 57:-0.273415 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.445743 15:-0.21397699 16:-0.303601 21:0.57532501 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.424705 #
0.25640009824253173764674329504487 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.97786701 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.27283901 50:1.205446 51:-0.150841 52:1.014259 57:-0.246452 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:3.4654219 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.40972501 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.054455999 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.08406 51:-0.150841 52:-0.459032 57:-0.32434401 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:3.5700459 51:-0.150841 52:0.80967599 57:-0.439684 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.440781 21:0.110283 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:0.58913398 38:-0.063603997 39:1.392933 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:2.73491 51:-0.150841 52:0.022252999 57:0.403644 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.10171 12:-0.231446 15:-0.21397699 16:-0.303601 21:-0.205281 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.040502999 50:0.74417901 51:1.6623909 52:-0.37661001 57:-0.276411 #
0.5 5:0.52808303 6:0.795205 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:0.40093499 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.224647 51:-0.150841 52:-0.120514 57:-0.051723 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.030889999 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.059562001 51:1.349393 52:-0.459032 57:-0.343817 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:3.074791 51:0.151365 52:-0.459032 57:0.66128498 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.29944301 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.168456 50:0.30233401 51:2.9143839 52:0.51531202 57:-0.006786 #
0.5 5:-0.48666501 6:-0.35563499 10:0.117166 12:-0.218343 15:-0.21397699 16:0.33713299 21:-0.47932401 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:3.382576 48:-0.101023 49:-0.14805999 50:1.2928441 51:-0.150841 52:-0.129345 57:-0.207507 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.39624399 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.58094198 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.201464 57:-0.36928201 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.095844001 57:-0.39474601 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.8519371 15:-0.21397699 16:1.50553 21:0.83275998 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.400738 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:4.5605559 51:-0.150841 52:-0.14553501 57:-0.39025199 #
0.5 5:0.194666 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.139259 21:0.41754299 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.34344 51:-0.150841 52:-0.459032 57:0.093575001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.85610598 15:-0.21397699 16:0.42193601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.273415 #
0.5 5:2.1951699 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.467419 51:-0.150841 52:-0.459032 57:-0.36329001 #
-0.5 5:0.76002598 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.047499001 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.122682 51:-0.150841 52:0.213589 57:-0.397742 #
-0.5 5:2.470602 6:-0.35563499 10:-0.40832499 12:0.67266399 15:-0.21397699 16:0.65750003 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:2.883435 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.40972501 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.508171 12:-0.66384602 15:-0.21397699 16:0.28059801 21:1.81267 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:5.3874779 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.249145 51:-0.150841 52:-0.035147998 57:-0.00379 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.064573 12:-0.66384602 15:-0.21397699 16:1.957813 21:0.56702101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.113155 57:-0.400738 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.440781 21:0.110283 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:0.58913398 38:-0.063603997 39:1.392933 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:2.7300551 51:-0.150841 52:0.020780999 57:0.403644 #
-0.5 5:-0.153248 6:0.40063101 10:-0.052846 12:-0.362477 15:-0.21397699 16:-0.086882003 21:0.82445502 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.085541002 57:-0.225482 #
0.5 5:-0.18224099 6:-0.35563499 10:-0.25376901 12:-0.25765201 15:-0.21397699 16:0.195795 21:0.118587 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:0.35314199 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.20522501 51:-0.150841 52:0.067878999 57:0.225391 #
-0.5 5:2.4271131 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:0.073302001 21:-0.097324997 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.016015001 57:-0.19851901 #
-0.5 5:-0.48666501 6:-0.35563499 10:3.7337799 12:0.214057 15:-0.21397699 16:-0.303601 21:2.020278 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:0.229066 50:-0.071534999 51:-0.150841 52:-0.29418799 57:-0.32134801 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.170579 15:-0.21397699 16:-0.303601 21:0.40093499 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.68105799 51:0.56150001 52:-0.459032 57:0.119039 #
-0.5 5:0.96297598 6:0.104701 10:4.2283592 12:0.44991201 15:-0.21397699 16:-0.303601 21:-0.64541101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.50852501 51:-0.150841 52:-0.459032 57:-0.192527 #
-0.5 5:3.1374359 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.076390997 51:-0.150841 52:-0.459032 57:-0.403734 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.94782799 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:1.430783 57:-0.41571701 #
-0.5 5:1.1514291 6:-0.35563499 10:0.75084603 12:0.81679702 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.379767 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:1.769362 21:0.45906499 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:2.018944 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.329512 57:-0.25693801 #
-0.5 5:2.659055 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 16:-0.303601 21:-0.76167101 25:-0.259592 28:-0.18276601 29:-0.150461 34:-0.1311 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.166602 51:-0.150841 52:-0.459032 57:-0.43219399 #
