1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.439684 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.424705 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:0.932141 28:1.387241 34:2.671693 38:-0.063604 50:1.030650 57:-0.327340 
-1 5:0.368623 6:3.557220 10:-0.408325 12:-0.663846 15:-0.213977 25:0.199965 28:-0.182766 34:2.044752 38:-0.063604 50:0.899553 57:-0.324344 
1 5:1.383371 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.244954 
1 5:-0.138751 6:0.433512 10:-0.408325 12:2.271235 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.445404 57:-0.102652 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.438186 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:4.367721 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.827163 57:-0.409725 
-1 5:-0.486665 6:-0.355635 10:3.347389 12:2.520193 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.364788 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.405232 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.011228 57:-0.352804 
1 5:-0.008284 6:-0.355635 10:0.101710 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.324018 57:-0.140100 
1 5:2.006717 6:1.058254 10:-0.191946 12:0.083027 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.304597 57:0.125031 
1 5:1.267400 6:-0.355635 10:0.519012 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.792733 57:-0.343817 
1 5:0.151177 6:3.984675 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.244954 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:1.609793 28:1.469873 34:-0.131100 38:-0.063604 50:1.186024 57:-0.352804 
-1 5:-0.486665 6:-0.355635 10:1.539083 12:0.987137 15:-0.213977 25:-0.259592 28:5.043703 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.363290 
-1 5:-0.486665 6:0.762324 10:-0.408325 12:0.240263 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.339323 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.613082 57:-0.387257 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
1 5:0.673047 6:2.274856 10:-0.253769 12:0.253366 15:5.148175 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.081246 57:1.579508 
-1 5:-0.124255 6:1.321303 10:-0.021935 12:0.331985 15:-0.213977 25:0.729624 28:0.333684 34:-0.131100 38:-0.063604 50:0.647070 57:-0.170059 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.287767 57:-0.318352 
1 5:-0.486665 6:-0.355635 10:1.059958 12:-0.048004 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.018126 57:0.333242 
1 5:1.209414 6:-0.355635 10:3.223744 12:0.869209 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.381265 
1 5:1.122436 6:-0.355635 10:-0.408325 12:-0.179034 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.325842 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.146092 
1 5:0.455601 6:1.781639 10:-0.408325 12:-0.244549 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.076391 57:-0.235967 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.378269 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.924051 57:-0.420211 
1 5:1.354379 6:-0.355635 10:1.554538 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.309452 57:-0.071196 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.095163 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.432194 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.088915 57:-0.283900 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
1 5:0.267148 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.316900 57:-0.247950 
-1 5:1.035458 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.265753 57:-0.361792 
-1 5:-0.486665 6:-0.355635 10:1.399982 12:2.415368 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.137470 57:-0.387257 
-1 5:-0.486665 6:-0.355635 10:0.148077 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.093575 
1 5:-0.486665 6:-0.355635 10:0.426278 12:0.043718 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.364788 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.424705 
1 5:-0.022780 6:-0.355635 10:-0.408325 12:0.174748 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.027756 
1 5:0.194666 6:-0.355635 10:-0.408325 12:-0.048004 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.153582 
1 5:1.455853 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.285175 57:0.042646 
1 5:0.818011 6:-0.355635 10:0.982680 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.406730 
-1 5:0.035206 6:0.828086 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.340821 
1 5:1.513839 6:1.913163 10:-0.145579 12:0.463015 15:0.918403 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.056969 57:0.316764 
1 5:-0.109759 6:-0.355635 10:2.497331 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.290030 57:0.313769 
-1 5:0.151177 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.151994 
-1 5:-0.486665 6:-0.355635 10:2.945543 12:-0.663846 15:-0.213977 25:9.897401 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.354302 
1 5:-0.486665 6:1.682995 10:1.029047 12:0.148542 15:3.249773 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:1.826665 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.620252 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.758966 57:-0.375273 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.052652 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.364788 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.875718 57:-0.427700 
1 5:0.426609 6:-0.355635 10:0.565379 12:-0.257652 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.040140 57:-0.158075 
-1 5:-0.486665 6:0.860967 10:-0.408325 12:0.318882 15:-0.213977 25:1.500745 28:-0.182766 34:-0.131100 38:-0.063604 50:1.263711 57:-0.194025 
1 5:0.499091 6:-0.355635 10:0.642657 12:2.022277 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.310863 
1 5:-0.486665 6:2.735192 10:0.750846 12:2.048483 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.226910 57:-0.078686 
1 5:-0.298212 6:0.071820 10:-0.207402 12:0.056821 15:1.151540 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.493959 57:-0.116134 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.239213 57:-0.229975 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
1 5:0.702040 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.047139 
1 5:0.122184 6:-0.092586 10:-0.284680 12:0.122336 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.202632 57:0.415627 
1 5:1.368875 6:-0.355635 10:-0.408325 12:0.174748 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.265925 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.340919 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.414219 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:1.251456 25:0.083128 28:1.635136 34:-0.131100 38:-0.063604 50:-0.037547 57:-0.286896 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.846364 57:-0.418713 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.052652 15:-0.213977 25:1.788942 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.364788 
1 5:-0.486665 6:1.518590 10:1.369071 12:-0.165931 15:3.616131 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.484248 57:0.935404 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.438186 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.389732 57:-0.325842 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.449912 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.217199 57:-0.003790 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.802886 57:-0.429198 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
-1 5:-0.486665 6:-0.355635 10:0.441734 12:-0.663846 15:-0.213977 25:0.604998 28:0.953423 34:1.897237 38:-0.063604 50:1.166602 57:-0.282402 
1 5:-0.486665 6:3.886032 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.349809 
1 5:1.818263 6:-0.355635 10:1.678183 12:2.716738 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.416272 57:0.271827 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.707804 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.156670 57:-0.369282 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.336327 
-1 5:1.194918 6:-0.355635 10:1.384526 12:2.376059 15:-0.213977 25:0.643944 28:4.609885 34:-0.131100 38:-0.063604 50:1.278277 57:-0.297382 
1 5:-0.153248 6:0.203344 10:0.163533 12:0.174748 15:0.452129 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.416272 57:2.484250 
1 5:0.281644 6:-0.355635 10:0.410823 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.178355 57:-0.327340 
-1 5:0.513587 6:-0.355635 10:-0.408325 12:1.144373 15:-0.213977 25:-0.080443 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.294886 57:-0.310863 
1 5:0.774522 6:2.505024 10:0.256267 12:2.192617 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.176050 
1 5:0.702040 6:0.828086 10:5.928477 12:1.000240 15:4.015795 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.124945 57:0.866500 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:12.717057 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.414219 
1 5:0.745529 6:2.998241 10:-0.284680 12:0.109233 15:7.146492 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.309452 57:1.663392 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.433692 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
1 5:-0.486665 6:2.735192 10:0.750846 12:2.048483 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.226910 57:-0.086175 
1 5:-0.124255 6:0.236225 10:0.209900 12:0.279573 15:0.618655 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.411416 57:1.971963 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.083027 15:-0.213977 25:-0.259592 28:0.395658 34:-0.131100 38:-0.063604 50:-0.115234 57:-0.201515 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.393248 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
-1 5:-0.486665 6:-0.355635 10:0.225355 12:0.974034 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.278056 57:-0.384261 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.895415 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.387257 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:3.362342 28:4.609885 34:8.424793 38:-0.063604 50:2.744621 57:-0.364788 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
1 5:0.455601 6:-0.355635 10:-0.408325 12:0.187851 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.241959 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.363290 
1 5:0.861501 6:-0.355635 10:1.029047 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.195523 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:6.228732 28:8.410953 34:15.210501 38:-0.063604 50:4.929570 57:-0.399240 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.362477 15:-0.213977 25:0.246699 28:-0.182766 34:-0.131100 38:-0.063604 50:0.224647 57:0.897956 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.435190 
1 5:1.470350 6:1.847401 10:-0.161035 12:0.436809 15:0.885098 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.066680 57:0.352714 
1 5:0.774522 6:-0.355635 10:-0.408325 12:-0.100416 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.088694 57:-0.243457 
-1 5:-0.254723 6:0.170463 10:0.086255 12:-0.663846 15:0.851792 25:-0.259592 28:1.139345 34:-0.131100 38:-0.063604 50:5.740429 57:0.712215 
1 5:1.064450 6:-0.355635 10:1.245426 12:0.266469 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.549961 57:-0.234469 
-1 5:-0.486665 6:3.031122 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.083839 57:-0.348311 
1 5:-0.370694 6:0.400631 10:0.658113 12:0.515427 15:-0.147366 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.280319 57:5.739224 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.217199 57:-0.387257 
1 5:2.963480 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.414219 
1 5:-0.486665 6:2.998241 10:0.534468 12:2.284338 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.154078 57:-0.210502 
-1 5:-0.486665 6:-0.355635 10:1.384526 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.414219 
1 5:1.702292 6:-0.355635 10:0.163533 12:1.812628 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.304871 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.443141 57:-0.282402 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.445743 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.424705 
1 5:0.122184 6:-0.092586 10:-0.284680 12:0.122336 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.222054 57:0.415627 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.170579 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.676203 57:0.122035 
1 5:0.455601 6:1.781639 10:-0.408325 12:-0.244549 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.105524 57:-0.235967 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.956762 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.364788 
1 5:2.775026 6:-0.355635 10:0.457190 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.262929 
1 5:0.281644 6:1.387065 10:2.049118 12:1.419537 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.652146 57:-0.084677 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.439684 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.409725 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.429198 
1 5:-0.486665 6:5.826019 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.399240 
1 5:0.310637 6:-0.355635 10:0.441734 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.134656 57:-0.262929 
1 5:-0.486665 6:-0.355635 10:1.430893 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.201515 
1 5:0.035206 6:-0.355635 10:0.148077 12:-0.192137 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.008415 57:-0.303373 
1 5:0.426609 6:0.203344 10:-0.052846 12:1.000240 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.360599 57:1.214017 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.695845 57:-0.417215 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.288507 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.400738 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.052652 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.363290 
1 5:0.426609 6:0.400631 10:-0.052846 12:0.056821 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.557080 57:0.614850 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.396244 
1 5:0.064198 6:0.893848 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.295884 
1 5:0.499091 6:0.762324 10:-0.408325 12:-0.218343 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.195514 57:0.047139 
1 5:1.136932 6:-0.355635 10:-0.408325 12:-0.663846 15:0.385518 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.302334 57:-0.339323 
1 5:1.354379 6:-0.355635 10:-0.408325 12:0.161645 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.267423 
-1 5:0.470098 6:-0.355635 10:-0.408325 12:0.200954 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.387139 57:-0.084677 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.418713 
1 5:0.774522 6:1.222660 10:0.194444 12:0.227160 15:0.085771 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.258635 57:0.009691 
1 5:0.267148 6:-0.355635 10:-0.408325 12:0.711973 15:6.813439 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.307189 57:-0.247950 
-1 5:0.397616 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:1.640949 28:-0.182766 34:-0.131100 38:6.270937 50:-0.406561 57:-0.104150 
-1 5:0.426609 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.064417 57:-0.250946 
1 5:-0.486665 6:4.116200 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.283900 
1 5:-0.486665 6:-0.355635 10:7.319482 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.321348 
1 5:-0.037276 6:-0.355635 10:-0.408325 12:0.148542 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.372573 57:0.078596 
1 5:-0.486665 6:2.176213 10:-0.408325 12:0.856106 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.324018 57:-0.204511 
1 5:1.064450 6:0.269107 10:0.488101 12:0.738179 15:0.085771 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.869496 
1 5:0.499091 6:-0.355635 10:0.642657 12:0.227160 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.209004 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.433692 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.659561 15:-0.213977 25:1.679895 28:-0.182766 34:-0.131100 38:-0.063604 50:0.399442 57:0.498012 
