-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.083839 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.991968 25:0.005237 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:0.667311 50:-0.615345 
1 5:0.977472 25:-0.259592 50:-0.188066 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.292844 
-1 5:-0.486665 25:0.371325 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.629810 25:-0.259592 50:-0.260898 
1 5:0.020709 25:-0.259592 50:-0.294886 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.312708 25:-0.259592 50:1.093771 
1 5:0.209162 25:-0.259592 50:-0.207488 
1 5:-0.037276 25:0.480373 50:-0.188066 
-1 5:-0.486665 25:-0.259592 50:3.919638 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.281644 25:-0.259592 50:1.011228 
1 5:0.441105 25:-0.259592 50:0.142104 
-1 5:0.209162 25:-0.259592 50:0.112971 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.778167 
1 5:-0.486665 25:-0.259592 50:0.540250 
1 5:-0.486665 25:-0.259592 50:0.365454 
1 5:-0.327205 25:-0.259592 50:-0.008415 
1 5:-0.051773 25:-0.259592 50:0.409153 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.151429 25:-0.259592 50:-0.027836 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.710412 
-1 5:-0.486665 25:0.410271 50:0.020718 
1 5:1.600817 25:-0.259592 50:-0.212343 
1 5:0.165673 25:-0.259592 50:-0.042403 
1 5:0.557076 25:-0.259592 50:-0.615345 
1 5:-0.008284 25:-0.259592 50:-0.358006 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.282912 
-1 5:-0.008284 25:-0.002552 50:0.025573 
1 5:-0.486665 25:-0.259592 50:0.579094 
1 5:-0.486665 25:-0.259592 50:-0.134656 
-1 5:-0.486665 25:-0.259592 50:0.064417 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.435694 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.273201 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.346033 
-1 5:-0.486665 25:-0.259592 50:1.302555 
1 5:0.832508 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:2.516415 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:2.470602 25:-0.259592 50:-0.459971 
-1 5:-0.486665 25:-0.259592 50:-0.425983 
1 5:0.064198 25:-0.259592 50:-0.401705 
-1 5:-0.385190 25:-0.236225 50:-0.372573 
-1 5:0.267148 25:1.165814 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.061825 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:1.441357 25:1.469589 50:0.671347 
-1 5:-0.486665 25:7.529513 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.360599 
1 5:-0.486665 25:-0.259592 50:-0.013270 
1 5:0.948479 25:-0.259592 50:-0.090957 
-1 5:-0.486665 25:0.051972 50:0.350888 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.296141 25:-0.259592 50:-0.615345 
1 5:-0.457672 25:-0.259592 50:-0.212343 
1 5:-0.486665 25:-0.259592 50:1.535616 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.281644 25:-0.259592 50:-0.615345 
-1 5:0.890494 25:-0.259592 50:-0.260898 
-1 5:-0.211233 25:-0.111599 50:-0.066680 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:5.730230 50:4.686798 
-1 5:-0.486665 25:-0.259592 50:0.132393 
-1 5:-0.486665 25:-0.259592 50:0.540250 
-1 5:-0.486665 25:-0.259592 50:-0.086102 
-1 5:-0.486665 25:4.608598 50:3.817674 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.347958 50:0.734468 
1 5:-0.109759 25:-0.259592 50:0.049851 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.426861 25:-0.259592 50:-0.328874 
-1 5:-0.486665 25:-0.259592 50:0.773311 
-1 5:-0.341701 25:-0.259592 50:-0.532802 
1 5:1.035458 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:13.901001 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:2.630062 25:-0.259592 50:-0.445404 
-1 5:4.616070 25:-0.259592 50:0.316900 
-1 5:-0.486665 25:-0.259592 50:1.992027 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.789271 25:-0.259592 50:-0.362862 
-1 5:-0.486665 25:1.196970 50:1.690990 
-1 5:-0.486665 25:0.176597 50:0.195514 
1 5:-0.486665 25:-0.259592 50:-0.256042 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.061825 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.418864 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.899774 
1 5:0.078695 25:-0.259592 50:-0.435694 
-1 5:-0.486665 25:0.760780 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.355747 50:0.365454 
1 5:-0.486665 25:-0.259592 50:3.026237 
1 5:-0.022780 25:-0.259592 50:-0.362862 
1 5:-0.486665 25:-0.259592 50:-0.285175 
1 5:-0.196737 25:-0.259592 50:0.069272 
-1 5:1.020961 25:1.360541 50:0.904408 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.267148 25:-0.259592 50:-0.241476 
-1 5:-0.486665 25:1.407276 50:-0.071535 
-1 5:0.006213 25:0.270067 50:0.316900 
-1 5:-0.486665 25:-0.259592 50:0.030429 
1 5:2.151681 25:-0.259592 50:0.826721 
1 5:-0.428679 25:-0.259592 50:-0.299741 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.093443 25:-0.259592 50:0.394587 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:2.613524 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.109759 25:-0.259592 50:0.520829 
1 5:1.629810 25:0.877617 50:1.331687 
1 5:0.136680 25:-0.259592 50:-0.003559 
1 5:0.194666 25:-0.259592 50:-0.343440 
1 5:-0.486665 25:-0.259592 50:0.117827 
-1 5:-0.486665 25:0.176597 50:0.894698 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.194666 25:-0.259592 50:0.001296 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.244068 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.356197 25:-0.259592 50:-0.285175 
1 5:-0.486665 25:-0.259592 50:-0.285175 
-1 5:-0.486665 25:-0.259592 50:-0.008415 
-1 5:-0.486665 25:-0.259592 50:0.176092 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.673047 25:-0.259592 50:-0.095813 
-1 5:-0.486665 25:-0.259592 50:0.744179 
1 5:0.789019 25:-0.259592 50:-0.615345 
1 5:0.064198 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.064417 
-1 5:-0.486665 25:0.067550 50:2.929128 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.041498 50:-0.406561 
-1 5:-0.486665 25:-0.259592 50:2.123124 
1 5:-0.486665 25:-0.259592 50:0.078983 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.269219 25:-0.259592 50:0.049851 
1 5:0.673047 25:-0.259592 50:-0.081246 
-1 5:-0.225730 25:-0.259592 50:0.244068 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.084060 
1 5:-0.486665 25:-0.259592 50:-0.333729 
-1 5:-0.486665 25:2.310812 50:-0.105524 
-1 5:-0.486665 25:0.215543 50:1.385097 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.919738 25:-0.259592 50:0.443141 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:2.354631 25:-0.259592 50:2.618379 
-1 5:-0.486665 25:-0.259592 50:0.433431 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:11.588841 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:2.746033 25:-0.259592 50:0.588805 
1 5:0.354126 25:-0.259592 50:-0.387139 
1 5:-0.486665 25:-0.259592 50:0.972385 
-1 5:3.137436 25:-0.259592 50:-0.076391 
1 5:1.876249 25:-0.259592 50:-0.333729 
-1 5:-0.486665 25:0.651733 50:2.992248 
1 5:-0.486665 25:-0.259592 50:1.341398 
1 5:0.499091 25:-0.259592 50:-0.455115 
-1 5:0.441105 25:-0.259592 50:-0.615345 
-1 5:2.731537 25:0.604998 50:-0.615345 
1 5:0.687544 25:-0.259592 50:0.579094 
1 5:-0.486665 25:-0.259592 50:0.302334 
-1 5:-0.486665 25:-0.259592 50:3.147623 
-1 5:-0.486665 25:1.056766 50:0.914119 
1 5:0.441105 25:-0.259592 50:-0.056969 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.080766 25:1.056766 50:-0.265753 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.161747 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.496551 
1 5:-0.486665 25:-0.259592 50:0.297478 
1 5:0.078695 25:-0.259592 50:-0.615345 
1 5:3.108444 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.854250 50:0.957818 
1 5:-0.486665 25:-0.259592 50:0.040140 
1 5:0.020709 25:-0.259592 50:-0.338585 
-1 5:-0.486665 25:3.728430 50:3.662299 
1 5:-0.486665 25:-0.259592 50:0.996662 
1 5:0.499091 25:-0.259592 50:2.093992 
1 5:-0.486665 25:-0.259592 50:0.389732 
1 5:1.716789 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.893195 50:-0.290030 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.240226 25:-0.259592 50:-0.304597 
1 5:1.818263 25:-0.259592 50:0.719902 
1 5:0.818011 25:-0.259592 50:-0.129801 
1 5:-0.138751 25:-0.259592 50:-0.052114 
-1 5:-0.486665 25:1.843466 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.153248 25:-0.259592 50:-0.217199 
1 5:-0.486665 25:-0.259592 50:-0.396850 
1 5:1.600817 25:-0.259592 50:-0.416272 
1 5:0.803515 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.312266 
1 5:0.484594 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.013026 50:-0.615345 
1 5:-0.182241 25:-0.259592 50:0.380021 
-1 5:-0.486665 25:0.846461 50:-0.615345 
1 5:-0.370694 25:-0.259592 50:-0.309452 
-1 5:2.876501 25:0.947719 50:1.210301 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.397616 25:-0.259592 50:-0.158933 
1 5:1.223911 25:-0.259592 50:-0.338585 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.093191 25:-0.259592 50:0.511118 
1 5:0.325134 25:-0.259592 50:0.734468 
1 5:-0.486665 25:-0.259592 50:-0.319163 
1 5:0.875997 25:-0.259592 50:-0.256042 
-1 5:-0.486665 25:-0.259592 50:1.195735 
-1 5:-0.486665 25:2.100506 50:-0.168644 
1 5:1.600817 25:-0.259592 50:-0.421127 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.132393 
1 5:-0.486665 25:-0.259592 50:0.341177 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:3.533702 50:1.156891 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:6.820704 50:-0.615345 
1 5:0.586069 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.375165 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.136932 25:-0.259592 50:0.302334 
-1 5:-0.486665 25:0.986664 50:0.598516 
-1 5:-0.486665 25:0.223332 50:-0.081246 
-1 5:8.573589 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.316801 50:0.632504 
1 5:0.557076 25:-0.259592 50:1.152036 
1 5:2.108192 25:-0.259592 50:-0.319163 
1 5:1.310889 25:-0.259592 50:-0.197777 
1 5:-0.486665 25:-0.259592 50:0.511118 
1 5:0.441105 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.109759 25:-0.259592 50:0.462563 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.600817 25:-0.259592 50:-0.319163 
-1 5:-0.486665 25:-0.259592 50:0.151815 
1 5:-0.182241 25:-0.259592 50:0.122682 
-1 5:-0.486665 25:-0.259592 50:0.180948 
-1 5:-0.066269 25:0.192176 50:0.127538 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.211233 25:-0.259592 50:0.117827 
-1 5:0.368623 25:-0.259592 50:-0.105524 
1 5:0.470098 25:-0.259592 50:-0.324018 
1 5:0.875997 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.234357 
-1 5:-0.486665 25:0.971086 50:0.064417 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.628366 50:0.457708 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.477351 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.234357 
-1 5:-0.486665 25:-0.259592 50:0.263490 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:7.901100 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.799726 50:0.569383 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.441105 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.229723 
-1 5:0.731033 25:0.830882 50:-0.615345 
1 5:0.209162 25:-0.259592 50:-0.430838 
-1 5:-0.486665 25:-0.259592 50:3.123345 
-1 5:0.542580 25:-0.259592 50:-0.008415 
-1 5:-0.486665 25:-0.259592 50:0.681058 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.328874 
1 5:1.629810 25:-0.259592 50:-0.222054 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.260898 
-1 5:-0.486665 25:1.010032 50:-0.615345 
1 5:0.296141 25:-0.259592 50:-0.149222 
1 5:-0.153248 25:-0.259592 50:-0.071535 
1 5:-0.486665 25:-0.259592 50:0.326611 
1 5:0.310637 25:-0.259592 50:-0.144367 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:3.120879 50:2.802886 
-1 5:-0.486665 25:-0.259592 50:2.079425 
-1 5:0.354126 25:-0.259592 50:0.185803 
-1 5:-0.486665 25:-0.259592 50:0.812155 
1 5:0.107688 25:-0.259592 50:0.025573 
1 5:1.789271 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.370310 
1 5:-0.486665 25:-0.259592 50:0.268346 
1 5:0.890494 25:-0.259592 50:0.030429 
1 5:-0.153248 25:-0.259592 50:1.234578 
1 5:-0.457672 25:-0.244014 50:-0.595923 
1 5:-0.269219 25:-0.259592 50:-0.241476 
1 5:0.557076 25:-0.259592 50:-0.440549 
-1 5:-0.486665 25:-0.259592 50:0.982095 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.991459 50:1.409374 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.312044 
1 5:10.661071 25:-0.259592 50:2.239655 
-1 5:-0.486665 25:5.107101 50:-0.615345 
-1 5:0.383119 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.196737 25:-0.259592 50:0.234357 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.632504 
-1 5:-0.486665 25:-0.259592 50:-0.163789 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.066269 25:-0.259592 50:-0.391995 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.136680 25:-0.259592 50:-0.285175 
-1 5:-0.486665 25:0.643944 50:-0.615345 
1 5:0.789019 25:-0.259592 50:1.224868 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.078947 25:-0.259592 50:0.248924 
1 5:-0.486665 25:-0.259592 50:0.671347 
1 5:0.194666 25:-0.259592 50:0.613082 
1 5:0.093191 25:-0.259592 50:-0.615345 
-1 5:-0.167744 25:0.262278 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.239213 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.196970 50:-0.115234 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.006465 25:-0.259592 50:0.632504 
-1 5:-0.138751 25:1.235916 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.066680 
-1 5:-0.356197 25:-0.259592 50:-0.052114 
-1 5:-0.486665 25:-0.096021 50:0.108116 
1 5:3.427365 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.111290 50:-0.615345 
-1 5:0.006213 25:-0.259592 50:-0.459971 
-1 5:-0.486665 25:-0.259592 50:0.579094 
1 5:-0.486665 25:-0.259592 50:-0.192921 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.013270 
-1 5:1.368875 25:0.238910 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.018126 
-1 5:-0.486665 25:4.460605 50:3.754553 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.095262 25:4.912374 50:2.050293 
1 5:0.441105 25:-0.259592 50:-0.071535 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.557076 25:-0.259592 50:-0.440549 
1 5:-0.486665 25:-0.259592 50:9.158660 
1 5:0.774522 25:-0.259592 50:-0.265753 
1 5:-0.486665 25:-0.259592 50:-0.469682 
-1 5:-0.486665 25:-0.259592 50:0.176092 
1 5:0.093191 25:-0.259592 50:-0.469682 
-1 5:-0.486665 25:-0.259592 50:0.486840 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.499091 25:-0.259592 50:0.166381 
-1 5:-0.486665 25:2.980675 50:-0.615345 
1 5:0.600565 25:-0.259592 50:-0.615345 
1 5:0.426609 25:-0.259592 50:-0.090957 
-1 5:-0.486665 25:-0.259592 50:1.938618 
-1 5:-0.486665 25:-0.259592 50:5.944357 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.209414 25:-0.259592 50:-0.615345 
1 5:-0.066269 25:-0.259592 50:-0.290030 
1 5:1.122436 25:-0.259592 50:0.287767 
1 5:-0.109759 25:-0.259592 50:0.481985 
1 5:0.064198 25:-0.259592 50:-0.013270 
-1 5:-0.486665 25:0.075339 50:1.200590 
1 5:0.818011 25:-0.259592 50:0.127538 
1 5:1.774774 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:2.875718 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.112971 
-1 5:-0.066269 25:0.418060 50:-0.066680 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.035206 25:-0.259592 50:-0.615345 
1 5:0.571573 25:-0.259592 50:-0.037547 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.412112 25:-0.259592 50:0.608226 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.136680 25:-0.259592 50:-0.090957 
-1 5:1.049954 25:-0.259592 50:1.258856 
-1 5:0.194666 25:1.220338 50:0.438286 
1 5:0.542580 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.355747 50:2.574680 
-1 5:-0.486665 25:1.126868 50:0.933541 
1 5:-0.486665 25:-0.259592 50:1.783243 
-1 5:-0.486665 25:-0.259592 50:0.365454 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.095262 25:-0.049287 50:-0.047258 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.165925 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.084060 
-1 5:-0.486665 25:-0.259592 50:-0.362862 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.365454 
1 5:-0.486665 25:-0.259592 50:0.064417 
-1 5:-0.486665 25:0.714046 50:-0.615345 
-1 5:-0.486665 25:0.122074 50:0.744179 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.035206 25:-0.259592 50:-0.391995 
1 5:2.253156 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.356197 25:-0.259592 50:0.661636 
1 5:-0.486665 25:-0.259592 50:-0.042403 
1 5:1.600817 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.441427 50:1.671568 
-1 5:-0.312708 25:2.108296 50:-0.032692 
1 5:-0.414183 25:-0.259592 50:-0.290030 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.165673 25:-0.259592 50:-0.615345 
1 5:0.484594 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:4.877005 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.866833 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.294886 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.418060 50:2.336764 
-1 5:-0.414183 25:-0.259592 50:0.846143 
1 5:-0.486665 25:-0.259592 50:0.515973 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.298212 25:-0.259592 50:-0.188066 
-1 5:-0.486665 25:-0.259592 50:1.195735 
1 5:1.006465 25:-0.259592 50:-0.615345 
1 5:0.296141 25:-0.259592 50:-0.430838 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.363536 50:-0.406561 
1 5:-0.095262 25:-0.259592 50:-0.086102 
1 5:-0.486665 25:-0.259592 50:1.516194 
1 5:0.325134 25:-0.173912 50:0.287767 
1 5:-0.370694 25:-0.259592 50:-0.309452 
-1 5:-0.486665 25:-0.259592 50:2.419306 
-1 5:-0.486665 25:0.659522 50:0.710191 
1 5:8.573589 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.904629 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.375165 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:1.020961 25:1.165814 50:0.268346 
-1 5:-0.269219 25:-0.259592 50:-0.163789 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.745529 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.302334 
1 5:1.600817 25:-0.259592 50:-0.421127 
-1 5:-0.486665 25:-0.259592 50:0.020718 
1 5:-0.066269 25:-0.259592 50:-0.615345 
-1 5:1.122436 25:-0.259592 50:1.147181 
1 5:0.455601 25:-0.259592 50:-0.071535 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
