-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.199050 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:1.855152 43:-0.159254 45:-0.293182 46:1.422850 47:-0.079242 48:-0.101023 49:-0.148060 50:1.011228 51:-0.150841 52:-0.459032 53:-0.345376 54:0.168921 55:-0.079886 56:-0.333115 57:-0.352804 
1 1:-0.348299 2:-0.179690 3:2.718249 4:-0.045353 5:-0.008284 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.101710 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.007344 17:-0.335214 18:-0.362865 19:0.112418 21:-0.205281 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.050277 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.324018 51:-0.150841 52:0.253328 53:-0.345376 54:-0.101856 55:-0.106199 56:-0.271268 57:-0.140100 
1 1:0.103948 2:-0.179690 3:-0.204472 4:-0.045353 5:2.006717 6:1.058254 7:-0.317645 8:-0.271205 9:-0.108827 10:-0.191946 11:-0.008042 12:0.083027 14:0.019466 15:-0.213977 16:-0.303601 17:0.300905 18:-0.362865 19:1.409258 21:-0.230194 23:2.276981 24:-0.109744 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:0.208084 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.107654 50:-0.304597 51:-0.150841 52:-0.459032 53:0.399755 54:-0.101856 55:-0.108812 56:-0.340846 57:0.125031 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:1.267400 6:-0.355635 7:-0.317645 8:1.108604 9:-0.354184 10:0.519012 11:5.268766 12:-0.663846 14:-0.189715 15:-0.213977 16:1.411305 17:-0.335214 18:-0.362865 19:1.380943 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.792733 51:-0.150841 52:-0.174971 53:-0.345376 54:-0.101856 55:-0.104201 56:-0.217152 57:-0.343817 
1 1:1.073050 2:-0.179690 3:1.127652 4:-0.045353 5:0.151177 6:3.984675 7:0.678274 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:0.404355 19:-0.034822 21:1.065281 23:5.394481 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.579254 50:-0.615345 51:-0.150841 52:0.178265 53:0.960411 54:-0.101856 55:-0.088401 56:-0.294461 57:-0.244954 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:5.260139 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.122982 56:-0.402693 57:-0.436688 
-1 1:-0.348299 2:-0.179690 3:0.968592 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.125431 21:-0.761671 23:-0.320935 24:-0.222236 25:1.609793 27:-0.225205 28:1.469873 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:2.413133 34:-0.131100 35:2.075297 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.539446 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.186024 51:1.176704 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.086403 56:-0.340846 57:-0.352804 
-1 1:3.721928 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.539083 11:-0.332057 12:0.987137 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:1.834174 19:0.401234 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:5.043703 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:1.018207 46:2.604371 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.074046 56:-0.333115 57:-0.363290 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:0.762324 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.240263 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:1.341302 21:0.392630 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.060685 46:0.163305 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.124335 56:-0.379500 57:-0.339323 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:3.881130 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:7.869701 45:1.299219 46:3.206278 47:-0.079242 48:-0.101023 49:-0.148060 50:0.613082 51:2.579800 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.092704 56:-0.325384 57:-0.387257 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:5.429916 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.130667 56:-0.410424 57:-0.436688 
1 1:-0.025265 2:-0.041182 3:1.386124 4:-0.045353 5:0.673047 6:2.274856 7:0.814082 8:-0.271205 9:2.449902 10:-0.253769 11:1.056577 12:0.253366 14:-0.189715 15:5.148175 16:-0.209375 17:-0.335214 18:1.572622 19:-0.289659 21:-0.180368 23:1.237815 24:-0.061533 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:0.890283 45:-0.189104 46:-0.104210 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.081246 51:-0.150841 52:0.262159 53:0.226132 54:-0.077535 55:0.101413 56:4.753815 57:1.579508 
-1 1:-0.348299 2:-0.179690 3:2.917073 4:-0.045353 5:-0.124255 6:1.321303 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.021935 11:-0.332057 12:0.331985 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.312312 21:-0.130542 23:-0.320935 24:-0.222236 25:0.729624 27:-0.225205 28:0.333684 29:1.031732 30:1.096710 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:0.516945 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:2.550348 49:0.478238 50:0.647070 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.041864 55:-0.106260 56:-0.340846 57:-0.170059 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:5.546988 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:2.527321 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:1.018207 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.287767 51:-0.150841 52:-0.185274 53:0.327412 54:-0.101856 55:-0.038450 56:-0.240344 57:-0.318352 
1 1:-0.348299 2:-0.179690 3:-0.164707 4:-0.045353 5:-0.486665 6:-0.355635 7:0.202949 8:-0.271205 9:-0.354184 10:1.059958 11:-0.332057 12:-0.048004 14:0.497593 15:-0.213977 16:-0.086882 17:1.823046 18:-0.362865 19:0.316288 21:0.816151 23:-0.320935 24:0.533067 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:0.494676 37:0.358021 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.018126 51:-0.150841 52:-0.169084 53:-0.345376 54:-0.062942 55:-0.006543 56:1.746496 57:0.333242 
1 1:-0.348299 2:1.447778 3:-0.622004 4:-0.045353 5:1.209414 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:3.223744 11:-0.332057 12:0.869209 14:-0.189715 15:-0.213977 16:0.798839 17:-0.335214 18:-0.362865 19:0.299299 21:2.161452 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.000026 56:-0.263537 57:-0.381265 
1 1:-0.348299 2:-0.179690 3:1.584949 4:-0.045353 5:1.122436 6:-0.355635 7:1.357311 8:-0.271205 9:-0.354184 10:-0.408325 11:3.093240 12:-0.179034 14:-0.189715 15:-0.213977 16:-0.303601 17:0.505371 18:-0.362865 19:0.865605 21:1.405758 23:-0.320935 24:0.372364 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.082597 53:1.651284 54:-0.101856 55:-0.112838 56:-0.364039 57:-0.325842 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:0.429549 21:0.666673 23:1.913273 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.330082 50:-0.615345 51:-0.150841 52:5.208943 53:-0.345376 54:-0.101856 55:0.246379 56:0.123008 57:-0.146092 
1 1:-0.348299 2:-0.179690 3:0.014235 4:-0.045353 5:0.455601 6:1.781639 7:0.406660 8:0.464693 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.244549 14:-0.189715 15:-0.213977 16:-0.002079 17:0.391779 18:-0.362865 19:0.259657 21:1.937235 23:-0.320935 24:0.292013 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.383328 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.076391 51:-0.150841 52:-0.459032 53:0.255069 54:-0.101856 55:-0.115482 56:-0.340846 57:-0.235967 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:2.153620 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:5.794789 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.111332 56:-0.364039 57:-0.378269 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:0.457864 21:1.422367 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.924051 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.112224 56:-0.387231 57:-0.420211 
1 1:-0.348299 2:0.111177 3:0.213059 4:-0.045353 5:1.354379 6:-0.355635 7:0.633005 8:-0.271205 9:-0.354184 10:1.554538 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.893064 17:-0.335214 18:-0.362865 19:-0.068800 21:0.292978 23:-0.320935 24:0.452716 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:3.176508 38:-0.063604 39:-0.157189 40:1.285844 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.309452 51:-0.150841 52:0.382848 53:-0.117496 54:-0.101856 55:0.012546 56:0.007044 57:-0.071196 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:2.692748 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.278333 21:3.664535 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.145535 53:5.051394 54:-0.101856 55:0.733870 56:1.305835 57:-0.095163 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.126302 56:-0.402693 57:-0.432194 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.685768 17:2.050232 18:-0.362865 19:0.752344 21:0.982238 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.799642 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.088915 51:-0.150841 52:0.057576 53:0.287623 54:-0.101856 55:-0.058645 56:-0.201690 57:-0.283900 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:1.800010 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:5.357538 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:2.078384 53:-0.345376 54:-0.101856 55:-0.130667 56:-0.410424 57:-0.435190 
1 1:-0.348299 2:0.180431 3:0.411884 4:-0.045353 5:0.267148 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.186372 17:-0.335214 18:-0.362865 19:-0.148083 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.316900 51:-0.150841 52:0.817035 53:-0.345376 54:-0.101856 55:-0.093165 56:-0.263537 57:-0.247950 
-1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:1.035458 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-1.031520 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:2.381297 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.265753 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.115728 56:-0.340846 57:-0.361792 
-1 1:-0.348299 2:-0.179690 3:1.704243 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.399982 11:-0.332057 12:2.415368 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.368942 21:-0.761671 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:1.448151 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.137470 51:-0.150841 52:0.072294 53:0.305709 54:-0.101856 55:-0.110625 56:-0.387231 57:-0.387257 
-1 1:-0.348299 2:0.069624 3:0.093764 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.148077 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:-0.199050 21:-0.462715 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:13.728155 50:-0.615345 51:-0.150841 52:-0.366308 53:-0.345376 54:0.720204 55:0.063788 56:-0.085726 57:0.093575 
1 1:-0.348299 2:0.194282 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:2.126885 8:-0.271205 9:-0.354184 10:0.426278 11:2.167484 12:0.043718 14:-0.189715 15:-0.213977 16:1.741094 17:-0.335214 18:0.578723 19:0.814637 21:0.135196 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:0.268842 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.051689 53:-0.345376 54:-0.101856 55:-0.120677 56:-0.379500 57:-0.364788 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 17:-0.335214 18:-0.362865 19:2.677784 21:0.591934 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.345376 54:-0.101856 55:-0.130667 56:-0.410424 57:-0.424705 
1 1:-0.348299 2:0.263535 3:0.650473 4:-0.045353 5:-0.022780 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.174748 14:-0.189715 15:-0.213977 16:-0.002079 17:-0.335214 18:1.886485 19:0.061450 21:0.035544 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.686043 53:-0.345376 54:-0.101856 55:-0.045950 56:0.053430 57:-0.027756 
1 1:-0.348299 2:-0.179690 3:-0.622004 4:-0.045353 5:0.194666 6:-0.355635 7:2.873824 8:-0.271205 9:-0.354184 10:-0.408325 11:1.843469 12:-0.048004 14:-0.189715 15:-0.213977 16:0.139259 17:-0.335214 18:2.915257 19:-0.233029 21:0.409239 23:-0.320935 24:-0.222236 25:-0.259592 27:-0.225205 28:-0.182766 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.129938 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 37:-0.265298 38:-0.063604 39:-0.157189 40:-0.183598 42:-0.139154 43:-0.159254 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.245618 53:0.179109 54:-0.101856 55:-0.037190 56:-0.000687 57:-0.153582 
