-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.011228 51:-0.150841 52:-0.459032 57:-0.35280401 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.132393 51:-0.150841 52:0.678684 57:-0.418713 #
0.5 5:-0.211233 6:-0.35563499 10:-0.40832499 12:-0.15282799 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.0061519998 51:-0.150841 52:-0.22354101 57:0.64930201 #
-0.5 5:-0.48666501 6:4.3134861 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.68105799 51:-0.150841 52:-0.459032 57:-0.418713 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.330336 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.31204399 51:-0.150841 52:-0.459032 57:-0.36778399 #
0.5 5:0.48459399 6:-0.35563499 10:-0.40832499 12:-0.087312996 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.010127 57:-0.20001701 #
-0.5 5:-0.48666501 6:3.064003 10:0.395367 12:1.3933311 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.32656801 57:-0.37826899 #
0.5 5:-0.48666501 6:-0.35563499 10:5.4184418 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.32734001 #
0.5 5:-0.48666501 6:-0.35563499 10:6.1603112 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.32734001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.42021099 #
0.5 5:-0.48666501 6:-0.35563499 10:3.671957 12:1.642289 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.506262 51:-0.150841 52:-0.459032 57:-0.050225001 #
-0.5 5:-0.48666501 6:-0.35563499 10:5.773921 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.43069601 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.026446 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.43569401 51:-0.150841 52:-0.459032 57:-0.27940699 #
0.5 5:0.55707598 6:-0.35563499 10:-0.40832499 12:-0.034899998 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.023724001 57:-0.232971 #
0.5 5:0.78901899 6:-0.35563499 10:-0.40832499 12:-0.087312996 15:-0.21397699 25:0.083127998 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.265753 51:-0.150841 52:-0.030733 57:-0.35729799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.49655101 51:-0.150841 52:-0.29124501 57:-0.047228999 #
-0.5 5:8.5735893 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.439684 #
0.5 5:1.557328 6:-0.35563499 10:0.31808901 12:0.56783903 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.129345 57:-0.36329001 #
0.5 5:0.54258001 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:2.612179 52:-0.270639 57:-0.28689599 #
0.5 5:1.006465 6:-0.35563499 10:0.37991101 12:0.68576699 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.63250399 51:-0.150841 52:0.424059 57:-0.361792 #
-0.5 5:2.7315371 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:2.100461 38:-0.063603997 50:-0.17835499 51:-0.150841 52:-0.459032 57:-0.38725701 #
0.5 5:0.122184 6:-0.092586003 10:-0.28468001 12:0.122336 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.207488 51:0.151365 52:-0.314794 57:0.41712499 #
0.5 5:-0.28371501 6:0.104701 10:-0.40832499 12:-0.100416 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:1.565199 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.22942799 57:-0.206009 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.426202 #
0.5 5:-0.48666501 6:-0.35563499 10:5.4184418 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.32734001 #
-0.5 5:0.28164399 6:-0.35563499 10:1.2454261 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.81215501 51:-0.150841 52:0.081124999 57:-0.343817 #
-0.5 5:-0.26921901 6:-0.35563499 10:-0.40832499 12:1.1443731 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.163789 51:-0.150841 52:-0.35747701 57:0.044144001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.992027 51:-0.150841 52:1.123173 57:-0.426202 #
0.5 5:0.93398303 6:-0.35563499 10:1.106325 12:0.62025201 15:-0.21397699 25:0.50374001 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.049865998 57:-0.3558 #
-0.5 5:0.36862299 6:3.55722 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:0.199965 28:-0.18276601 34:2.0447519 36:-0.22950201 38:-0.063603997 50:0.899553 51:-0.150841 52:0.00017499999 57:-0.32434401 #
0.5 5:0.064198002 6:0.893848 10:-0.40832499 12:-0.165931 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.33632201 51:-0.150841 52:-0.074887 57:-0.036743999 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.535616 51:-0.150841 52:-0.13376001 57:-0.35280401 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:3.5700459 51:-0.150841 52:0.80967599 57:-0.439684 #
0.5 5:0.035206001 6:-0.35563499 10:-0.40832499 12:0.292676 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.42994601 57:0.089080997 #
0.5 5:0.38311899 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.385097 51:-0.150841 52:0.45202401 57:-0.056217 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.429198 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:7.0407419 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:1.157025 57:-0.421709 #
0.5 5:-0.48666501 6:-0.35563499 10:0.163533 12:0.31888199 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.102852 57:0.316764 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:2.5595019 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.78171098 57:-0.28539801 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.030429 51:-0.150841 52:-0.459032 57:-0.39923999 #
0.5 5:-0.48666501 6:-0.35563499 10:0.117166 12:-0.218343 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.2928441 51:-0.150841 52:-0.127873 57:-0.207507 #
0.5 5:1.209414 6:-0.35563499 10:-0.40832499 12:-0.15282799 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.11164 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.620976 12:-0.66384602 15:-0.21397699 25:-0.259592 28:3.8661981 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.195735 51:-0.150841 52:-0.459032 57:-0.40523201 #
-0.011455882255700794436492628847191 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:1.251456 25:0.083127998 28:1.635136 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.037547 51:-0.150841 52:-0.459032 57:-0.28689599 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.62025201 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.758966 51:-0.150841 52:0.020780999 57:-0.37527299 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:2.9242721 51:-0.150841 52:0.61392403 57:-0.40972501 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:3.0765271 38:-0.063603997 50:0.20522501 51:-0.150841 52:-0.459032 57:-0.316854 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:1.819344 57:-0.35729799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.41721499 #
0.5 5:-0.153248 6:-0.35563499 10:-0.40832499 12:0.55473602 15:-0.21397699 25:-0.259592 28:0.54026401 34:-0.1311 36:1.5966851 38:0.39481699 50:1.234578 51:-0.150841 52:-0.43548301 57:0.31077299 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.064416997 51:-0.150841 52:0.366658 57:-0.34681299 #
-0.5 5:0.54258001 6:-0.35563499 10:-0.40832499 12:1.209888 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.0084149996 51:0.51832801 52:-0.459032 57:-0.316854 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:4.339098 57:-0.43668801 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:1.08406 51:-0.150841 52:-0.459032 57:-0.32434401 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.439684 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.39167899 57:-0.39324799 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.200369 51:-0.150841 52:1.028977 57:-0.36628601 #
0.5 5:0.397616 6:0.630799 10:0.055344 12:-0.27075499 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.158933 51:-0.150841 52:-0.459032 57:-0.126619 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.069271997 51:-0.150841 52:0.375489 57:-0.31385899 #
0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:1.262301 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.27687699 57:-0.418713 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.47115701 57:-0.43818599 #
-0.5 5:-0.31270799 6:-0.289873 10:-0.222858 12:-0.27075499 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:0.242788 38:-0.063603997 50:0.47713 51:-0.075289004 52:-0.436955 57:3.2377031 #
-0.5 5:0.22365899 6:-0.35563499 10:-0.40832499 12:0.63335502 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.32509699 57:-0.36778399 #
-0.5 5:-0.48666501 6:2.2748561 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.81215501 51:-0.150841 52:-0.459032 57:-0.42320701 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.450964 12:1.760216 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.55946702 57:-0.41571701 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:5.9055138 51:-0.150841 52:-0.459032 57:0.030662 #
0.5 5:-0.48666501 6:-0.35563499 10:1.013592 12:0.54163301 15:-0.21397699 25:-0.259592 28:-0.18276601 34:0.97526598 36:-0.22950201 38:-0.063603997 50:-0.12980101 51:-0.150841 52:1.090793 57:0.009691 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.6684951 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:5.3750048 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.40345401 57:-0.418713 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:1.759084 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.99666202 51:-0.150841 52:-0.459032 57:-0.203013 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:3.0765271 38:-0.063603997 50:0.244068 51:-0.150841 52:-0.459032 57:-0.316854 #
-0.5 5:0.47009799 6:-0.35563499 10:-0.40832499 12:0.20095401 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.38713899 51:0.097398996 52:-0.459032 57:-0.084677003 #
-0.5 5:1.194918 6:-0.35563499 10:1.384526 12:2.3760591 15:-0.21397699 25:0.64394403 28:4.6098852 34:-0.1311 36:3.422873 38:-0.063603997 50:1.278277 51:-0.150841 52:-0.459032 57:-0.297382 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.418713 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:4.5605559 51:-0.150841 52:-0.14553501 57:-0.39025199 #
-0.5 5:0.87599701 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:0.65366298 57:-0.41122299 #
0.5 5:0.97747201 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.18806601 51:-0.150841 52:-0.459032 57:-0.122125 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:4.745285 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.382763 #
-0.5 5:-0.48666501 6:-0.35563499 10:3.1001 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.426202 #
-0.5 5:0.36862299 6:-0.35563499 10:-0.40832499 12:0.109233 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.105524 51:-0.150841 52:-0.459032 57:-0.38126501 #
0.5 5:-0.48666501 6:-0.35563499 10:0.0089769997 12:-0.31006399 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.49655101 51:-0.150841 52:0.21506099 57:0.421619 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.28468001 12:-0.44109499 15:-0.21397699 25:0.083127998 28:-0.18276601 34:-0.1311 36:-0.16653 38:-0.063603997 50:0.21008 51:-0.150841 52:-0.27358299 57:2.5741251 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.064416997 51:-0.150841 52:-0.459032 57:-0.351307 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:0.58913398 38:-0.063603997 50:2.73491 51:-0.150841 52:0.022252999 57:0.403644 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.382763 #
0.5 5:1.209414 6:-0.35563499 10:3.2237439 12:0.86920899 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.38126501 #
-0.5 5:1.0499541 6:-0.35563499 10:1.22997 12:0.72507602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.40673 #
-0.5 5:1.1514291 6:-0.35563499 10:0.75084603 12:0.81679702 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.379767 #
-0.5 5:-0.39968699 6:-0.25699201 10:-0.40832499 12:-0.545919 15:-0.21397699 25:0.83088201 28:-0.18276601 34:-0.1311 36:-0.13504399 38:0.061420001 50:0.525684 51:1.8027 52:-0.459032 57:3.5822239 #
-0.5 5:2.470602 6:-0.35563499 10:-0.40832499 12:0.67266399 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.40972501 #
0.5 5:0.499091 6:-0.35563499 10:2.3891411 12:0.22716001 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:2.093992 51:1.565253 52:-0.16614 57:0.34971899 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.331985 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.030429 51:-0.150841 52:-0.067528002 57:-0.40972501 #
0.5 5:0.77452201 6:-0.35563499 10:-0.40832499 12:1.616083 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.37527299 #
0.5 5:1.2674 6:-0.35563499 10:0.51901197 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.79273301 51:-0.150841 52:-0.174971 57:-0.343817 #
-0.5 5:-0.356197 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.052113999 51:-0.150841 52:-0.18233 57:0.00070400001 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.361792 #
0.15302447144168188075674663650716 5:-0.037276 6:-0.35563499 10:-0.17649101 12:-0.66384602 15:-0.21397699 25:0.480373 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.18806601 51:-0.150841 52:0.80967599 57:1.245473 #
0.5 5:-0.48666501 6:-0.35563499 10:1.894562 12:1.288507 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.39175001 #
-0.5 5:1.0499541 6:-0.35563499 10:-0.40832499 12:2.1139979 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.40523201 #
0.5 5:0.33963001 6:-0.35563499 10:0.47264501 12:0.083026998 15:-0.21397699 25:0.184387 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.35306099 57:-0.0052880002 #
-0.5 5:-0.48666501 6:-0.35563499 10:3.347389 12:2.5201931 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.364788 #
-0.5 5:0.33963001 6:-0.35563499 10:-0.40832499 12:-0.29696101 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.132393 51:-0.150841 52:-0.0057120002 57:-0.36329001 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.052652 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.36329001 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.25626701 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.39458701 51:-0.010531 52:-0.41929299 57:1.525583 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:0.176092 51:-0.150841 52:0.26215899 57:-0.39324799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:2.0783839 57:-0.43518999 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:1.052652 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:1.407769 38:-0.063603997 50:-0.43083799 51:-0.150841 52:-0.34570199 57:-0.188034 #
0.29030747836638493009076000817004 5:-0.037276 6:-0.35563499 10:-0.17649101 12:-0.66384602 15:-0.21397699 25:0.480373 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.18806601 51:-0.150841 52:0.80967599 57:1.245473 #
-0.5 5:-0.48666501 6:-0.35563499 10:4.7383952 12:3.699466 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:1.242391 57:-0.41272101 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.42770001 #
0.5 5:0.44110501 6:-0.35563499 10:1.585449 12:1.878144 15:-0.21397699 25:-0.259592 28:-0.18276601 34:-0.1311 36:-0.22950201 38:-0.063603997 50:-0.615345 51:-0.150841 52:-0.116098 57:-0.40673 #
