-0.5 1:-0.348299 2:-0.17969 3:-0.10506 4:-0.045352999 5:0.26714799 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:0.54385 19:-0.148083 21:0.533804 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:1.407769 37:-0.26529801 38:-0.063603997 39:-0.157189 40:0.72605598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.022577999 46:-0.215674 47:-0.079241998 48:-0.101023 49:2.387439 50:-0.066679999 51:-0.150841 52:-0.40457499 53:-0.211542 54:-0.101856 55:-0.106168 56:-0.26353699 57:-0.191029 #
0.5 1:-0.348299 2:-0.17969 3:-0.025529999 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:0.055344 11:-0.332057 12:-0.27075499 13:-0.341429 14:-0.189715 15:0.785182 16:-0.020924 17:-0.33521399 18:-0.101312 19:-0.94657397 21:-0.637106 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:1.794366 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:0.94557101 49:1.441257 50:-0.29003 51:-0.150841 52:-0.459032 53:-0.186222 54:0.0067790002 55:-0.112009 56:-0.29446101 57:0.181952 #
-0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:2.470602 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:0.67266399 13:2.976788 14:-0.189715 15:-0.21397699 16:0.65750003 17:-0.33521399 18:-0.362865 19:-0.453888 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:2.883435 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.110933 56:-0.38723099 57:-0.40972501 #
-0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:0.40063101 7:0.202949 8:0.25772199 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.061106998 13:-0.341429 14:1.1849 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:-0.90126997 21:-0.76167101 22:-0.145696 23:0.276586 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:0.232353 34:-0.1311 35:-0.191397 36:-0.22950201 37:0.35802099 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:0.097745001 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.063533001 56:0.15393101 57:-0.13410901 #
-0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:8.5735893 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:-1.03152 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.115298 56:-0.402693 57:-0.439684 #
-0.47838972903328680352785795548698 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:10.955476 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:10.090012 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:-1.03152 21:4.9600101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:0.74747598 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.909485 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.130667 56:-0.41042399 57:-0.43369201 #
-0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:1.085696 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:0.71821803 19:-0.32363799 21:-0.504237 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:0.35210499 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.377428 51:-0.150841 52:-0.095492996 53:-0.168136 54:-0.101856 55:-0.046688002 56:0.27762601 57:0.036653999 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:1.894562 11:-0.332057 12:1.288507 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:3.1931219 21:0.475674 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.078657001 56:-0.30219099 57:-0.39175001 #
-0.5 1:6.1123791 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:8.9255009 12:1.956762 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:0.101092 21:5.8817911 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:0.019586001 56:-0.193959 57:-0.364788 #
-0.5 1:-0.348299 2:-0.17969 3:0.730003 4:-0.045352999 5:0.499091 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:0.76464403 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:0.229987 19:-0.068800002 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:0.414552 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.224647 51:-0.150841 52:0.22242001 53:-0.34537601 54:-0.101856 55:-0.11413 56:-0.33311501 57:-0.32434401 #
0.014640085379939517945535598641982 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:8.0591183 19:1.703738 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:0.74699998 54:-0.101856 55:-0.10915 56:-0.3795 57:-0.418713 #
0.38598256182642426415085878943501 1:-0.348299 2:0.028072 3:-0.025529999 4:-0.045352999 5:0.397616 6:0.630799 7:-0.31764501 8:-0.27120501 9:-0.354184 10:0.055344 11:1.056577 12:-0.27075499 13:-0.341429 14:-0.189715 15:-0.21397699 16:0.56327498 17:-0.33521399 18:-0.362865 19:-0.68607402 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:8.3344498 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.158933 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.095593996 56:-0.124381 57:-0.126619 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:0.93398303 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:1.106325 11:4.2041459 12:0.62025201 13:-0.341429 14:-0.189715 15:-0.21397699 16:0.61980999 17:-0.33521399 18:1.345943 19:0.63341898 21:0.86597699 22:-0.145696 23:-0.32093501 24:-0.22223599 25:0.50374001 26:0.95805597 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:0.87667602 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.049865998 53:-0.34537601 54:-0.101856 55:-0.070726 56:-0.278999 57:-0.3558 #
0.5 1:-0.154479 2:-0.17969 3:-0.144825 4:-0.045352999 5:-0.341701 6:-0.35563499 7:-0.31764501 8:0.119741 9:0.241684 10:-0.145579 11:-0.332057 12:-0.53281599 13:-0.243834 14:-0.189715 15:-0.21397699 16:-0.27533299 17:-0.33521399 18:-0.362865 19:-0.77668297 21:-0.59558499 22:-0.145696 23:-0.242998 24:-0.22223599 25:0.659522 26:1.245178 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:3.4204161 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:0.155607 45:0.175171 46:-0.215674 47:-0.079241998 48:-0.101023 49:0.45466799 50:0.865565 51:0.162158 52:-0.41634899 53:-0.30558699 54:-0.064562999 55:-0.074937001 56:-0.217152 57:3.315594 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:7.276597 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:4.1162009 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.087632 56:-0.30992201 57:-0.408227 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:2.677784 21:0.59193403 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.130667 56:-0.41042399 57:-0.424705 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:0.26714799 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:1.364198 15:-0.21397699 16:0.186372 17:-0.33521399 18:-0.362865 19:-1.03152 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:0.69397801 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:2.569541 45:-0.29318199 46:1.523168 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.241476 51:-0.150841 52:-0.34570199 53:-0.34537601 54:-0.101856 55:-0.11874 56:-0.33311501 57:-0.33183399 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:5.8260188 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:1.103453 21:0.79954201 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.090490997 56:-0.29446101 57:-0.39923999 #
0.5 1:-0.348299 2:0.318939 3:-0.62200397 4:-0.045352999 5:3.702796 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:3.000664 12:0.27957299 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:0.197364 21:0.43415201 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.119017 56:-0.364039 57:-0.38426101 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:6.743124 15:-0.21397699 16:-0.303601 17:2.3001349 18:-0.362865 19:-0.374605 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:4.6098852 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:1.077311 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.234578 51:-0.150841 52:-0.459032 53:-0.34537601 54:0.206214 55:-0.079885997 56:-0.20169 57:-0.35280401 #
0.5 1:-0.348299 2:0.44359601 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:0.51542699 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:2.7931991 19:2.5701859 21:-0.014282 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.093549997 51:-0.150841 52:-0.029261 53:-0.34537601 54:-0.101856 55:-0.069188997 56:-0.124381 57:-0.33183399 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:1.4308929 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:0.81768399 17:-0.33521399 18:-0.362865 19:0.990192 21:2.2029741 22:-0.145696 23:-0.32093501 24:-0.22223599 25:0.66731101 26:1.209288 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:0.94535202 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.15878101 53:-0.34537601 54:-0.101856 55:0.104057 56:-0.101188 57:-0.301875 #
-0.5 1:-0.348299 2:-0.17969 3:0.96859199 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:0.384397 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:1.686748 21:0.56702101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.130667 56:-0.41042399 57:-0.42770001 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:2.96348 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:1.664096 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.099927999 56:-0.33311501 57:-0.41421899 #
0.5 1:3.6250179 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:2.5595019 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:2.4625881 21:1.281193 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.78171098 53:-0.34537601 54:-0.101856 55:-0.099927999 56:-0.27126801 57:-0.28539801 #
0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:1.673299 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:2.5043221 17:-0.33521399 18:2.2352209 19:-1.03152 21:0.475674 22:-0.145696 23:-0.32093501 24:-0.22223599 25:0.90098399 26:1.56819 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.127593 56:-0.402693 57:-0.42770001 #
0.5 1:-0.348299 2:-0.17969 3:1.068005 4:-0.045352999 5:0.122184 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:0.092147 17:-0.33521399 18:-0.362865 19:0.18037499 21:0.301283 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:0.143948 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.15667 51:-0.150841 52:1.18499 53:-0.34537601 54:-0.101856 55:-0.124335 56:-0.364039 57:-0.26892099 #
-0.5 1:-0.348299 2:-0.17969 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:-1.03152 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 53:-0.34537601 54:-0.101856 55:-0.084559001 56:-0.38723099 57:-0.43668801 #
0.5 1:-0.348299 2:0.215058 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:2.3063469 12:0.083026998 13:3.399698 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:2.6537049 19:0.92789799 21:0.193326 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:-0.157189 40:-0.183598 41:-0.123044 42:-0.139154 43:-0.159254 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.301548 53:-0.34537601 54:-0.101856 55:-0.117726 56:-0.364039 57:-0.36329001 #
-0.043724203209503098577215496334247 1:-0.348299 2:-0.17969 3:1.763891 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:0.90851802 13:-0.341429 14:-0.189715 15:-0.21397699 16:-0.303601 17:-0.33521399 18:-0.362865 19:2.3776419 21:-0.76167101 22:-0.145696 23:-0.32093501 24:-0.22223599 25:-0.259592 26:-0.214358 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 32:-0.12993801 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 37:-0.26529801 38:-0.063603997 39:6.99722 40:-0.183598 41:4.3965168 42:-0.139154 43:-0.159254 45:0.95576 46:1.121897 47:-0.079241998 48:-0.101023 49:0.51527798 50:-0.615345 51:-0.150841 52:10.884277 53:-0.34537601 54:-0.101856 55:-0.056892999 56:-0.30219099 57:-0.36778399 #
