1 1:2.009848 3:0.093764 4:-0.045353 5:1.818263 6:-0.355635 7:-0.317645 8:-0.271205 9:0.487042 10:1.678183 11:3.046952 12:2.716738 14:-0.189715 15:-0.213977 16:0.271175 19:1.545172 21:0.666673 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.168288 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.416272 51:-0.150841 52:-0.305963 55:-0.047518 56:-0.000687 57:0.271827 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:5.871749 21:3.282536 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.433692 
1 1:1.008443 3:0.213059 4:-0.045353 5:3.180926 6:1.025373 7:0.633005 8:-0.271205 9:-0.354184 10:0.889947 11:1.612030 12:0.436809 14:-0.189715 15:-0.213977 16:1.279389 19:0.639082 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.797589 51:-0.150841 52:-0.353061 55:-0.080501 56:-0.325384 57:-0.176050 
1 1:1.912938 3:1.465654 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:2.948349 9:0.872604 10:0.132622 11:-0.332057 12:-0.205240 14:-0.189715 15:-0.213977 16:1.675136 19:0.157722 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.052114 51:-0.150841 52:0.053161 55:-0.125564 56:-0.317653 57:-0.161071 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.436688 
1 1:0.976140 3:0.193177 4:-0.045353 5:0.107688 6:-0.355635 7:-0.317645 8:-0.271205 9:1.082910 10:0.874491 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.091452 21:0.276370 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:0.128894 56:-0.000687 57:-0.062209 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:1.620648 55:-0.037005 56:-0.248075 57:-0.316854 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:1.664096 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.439684 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:4.910743 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.902400 55:-0.121445 56:-0.387231 57:-0.424705 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.130542 25:0.932141 28:1.387241 29:1.611239 31:1.754185 33:-0.133763 34:2.671693 35:1.961963 36:2.163433 38:-0.063604 39:2.108374 42:-0.139154 45:0.497814 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.030650 51:-0.150841 52:0.039914 55:-0.105676 56:-0.325384 57:-0.327340 
-1 1:1.557601 3:1.744008 4:-0.045353 5:0.368623 6:3.557220 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.357616 21:-0.271716 25:0.199965 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:2.044752 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.320881 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.899553 51:-0.150841 52:0.000175 55:-0.105523 56:-0.248075 57:-0.324344 
1 1:-0.348299 3:-0.622004 4:0.813038 5:1.383371 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.911909 19:0.435212 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.481606 50:-0.615345 51:-0.150841 52:0.918590 55:-0.020437 56:-0.232613 57:-0.244954 
1 1:1.234567 3:0.849298 4:-0.045353 5:-0.138751 6:0.433512 7:0.225584 8:0.855639 9:-0.354184 10:-0.408325 11:1.936045 12:2.271235 14:-0.189715 15:-0.213977 16:0.158105 19:1.228041 21:0.890890 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.445404 51:-0.150841 52:0.004591 55:-0.036267 56:0.045699 57:-0.102652 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.438186 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:4.367721 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:2.827163 51:-0.150841 52:0.584487 55:-0.090706 56:-0.348577 57:-0.409725 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:3.347389 11:-0.332057 12:2.520193 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:1.256280 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:8.376387 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:0.001511 56:-0.108919 57:-0.364788 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.774996 21:0.118587 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.810050 46:0.965847 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.126752 55:-0.125103 56:-0.379500 57:-0.405232 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.199050 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:1.855152 45:-0.293182 46:1.422850 47:-0.079242 48:-0.101023 49:-0.148060 50:1.011228 51:-0.150841 52:-0.459032 55:-0.079886 56:-0.333115 57:-0.352804 
1 1:-0.348299 3:2.718249 4:-0.045353 5:-0.008284 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.101710 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.007344 19:0.112418 21:-0.205281 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.050277 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.324018 51:-0.150841 52:0.253328 55:-0.106199 56:-0.271268 57:-0.140100 
1 1:0.103948 3:-0.204472 4:-0.045353 5:2.006717 6:1.058254 7:-0.317645 8:-0.271205 9:-0.108827 10:-0.191946 11:-0.008042 12:0.083027 14:0.019466 15:-0.213977 16:-0.303601 19:1.409258 21:-0.230194 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.107654 50:-0.304597 51:-0.150841 52:-0.459032 55:-0.108812 56:-0.340846 57:0.125031 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:1.267400 6:-0.355635 7:-0.317645 8:1.108604 9:-0.354184 10:0.519012 11:5.268766 12:-0.663846 14:-0.189715 15:-0.213977 16:1.411305 19:1.380943 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.792733 51:-0.150841 52:-0.174971 55:-0.104201 56:-0.217152 57:-0.343817 
1 1:1.073050 3:1.127652 4:-0.045353 5:0.151177 6:3.984675 7:0.678274 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.034822 21:1.065281 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.579254 50:-0.615345 51:-0.150841 52:0.178265 55:-0.088401 56:-0.294461 57:-0.244954 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:5.260139 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.122982 56:-0.402693 57:-0.436688 
-1 1:-0.348299 3:0.968592 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.125431 21:-0.761671 25:1.609793 28:1.469873 29:-0.150461 31:-0.120054 33:2.413133 34:-0.131100 35:2.075297 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.539446 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.186024 51:1.176704 52:-0.459032 55:-0.086403 56:-0.340846 57:-0.352804 
-1 1:3.721928 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.539083 11:-0.332057 12:0.987137 14:-0.189715 15:-0.213977 16:-0.303601 19:0.401234 21:-0.761671 25:-0.259592 28:5.043703 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.018207 46:2.604371 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.074046 56:-0.333115 57:-0.363290 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:0.762324 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.240263 14:-0.189715 15:-0.213977 16:-0.303601 19:1.341302 21:0.392630 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.060685 46:0.163305 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.124335 56:-0.379500 57:-0.339323 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.299219 46:3.206278 47:-0.079242 48:-0.101023 49:-0.148060 50:0.613082 51:2.579800 52:-0.459032 55:-0.092704 56:-0.325384 57:-0.387257 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.436688 
1 1:-0.025265 3:1.386124 4:-0.045353 5:0.673047 6:2.274856 7:0.814082 8:-0.271205 9:2.449902 10:-0.253769 11:1.056577 12:0.253366 14:-0.189715 15:5.148175 16:-0.209375 19:-0.289659 21:-0.180368 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.189104 46:-0.104210 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.081246 51:-0.150841 52:0.262159 55:0.101413 56:4.753815 57:1.579508 
-1 1:-0.348299 3:2.917073 4:-0.045353 5:-0.124255 6:1.321303 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.021935 11:-0.332057 12:0.331985 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.312312 21:-0.130542 25:0.729624 28:0.333684 29:1.031732 31:-0.120054 33:-0.133763 34:-0.131100 35:0.516945 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:2.550348 49:0.478238 50:0.647070 51:-0.150841 52:-0.459032 55:-0.106260 56:-0.340846 57:-0.170059 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:5.546988 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.018207 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.287767 51:-0.150841 52:-0.185274 55:-0.038450 56:-0.240344 57:-0.318352 
1 1:-0.348299 3:-0.164707 4:-0.045353 5:-0.486665 6:-0.355635 7:0.202949 8:-0.271205 9:-0.354184 10:1.059958 11:-0.332057 12:-0.048004 14:0.497593 15:-0.213977 16:-0.086882 19:0.316288 21:0.816151 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:0.494676 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.018126 51:-0.150841 52:-0.169084 55:-0.006543 56:1.746496 57:0.333242 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:1.209414 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:3.223744 11:-0.332057 12:0.869209 14:-0.189715 15:-0.213977 16:0.798839 19:0.299299 21:2.161452 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.000026 56:-0.263537 57:-0.381265 
1 1:-0.348299 3:1.584949 4:-0.045353 5:1.122436 6:-0.355635 7:1.357311 8:-0.271205 9:-0.354184 10:-0.408325 11:3.093240 12:-0.179034 14:-0.189715 15:-0.213977 16:-0.303601 19:0.865605 21:1.405758 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.082597 55:-0.112838 56:-0.364039 57:-0.325842 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.429549 21:0.666673 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.330082 50:-0.615345 51:-0.150841 52:5.208943 55:0.246379 56:0.123008 57:-0.146092 
1 1:-0.348299 3:0.014235 4:-0.045353 5:0.455601 6:1.781639 7:0.406660 8:0.464693 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.244549 14:-0.189715 15:-0.213977 16:-0.002079 19:0.259657 21:1.937235 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.383328 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.076391 51:-0.150841 52:-0.459032 55:-0.115482 56:-0.340846 57:-0.235967 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:2.153620 45:-0.293182 46:-0.215674 47:-0.079242 48:5.794789 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.111332 56:-0.364039 57:-0.378269 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.457864 21:1.422367 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.924051 51:-0.150841 52:-0.459032 55:-0.112224 56:-0.387231 57:-0.420211 
1 1:-0.348299 3:0.213059 4:-0.045353 5:1.354379 6:-0.355635 7:0.633005 8:-0.271205 9:-0.354184 10:1.554538 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.893064 19:-0.068800 21:0.292978 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.309452 51:-0.150841 52:0.382848 55:0.012546 56:0.007044 57:-0.071196 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:2.692748 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.278333 21:3.664535 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.145535 55:0.733870 56:1.305835 57:-0.095163 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.126302 56:-0.402693 57:-0.432194 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.685768 19:0.752344 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.799642 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.088915 51:-0.150841 52:0.057576 55:-0.058645 56:-0.201690 57:-0.283900 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:1.800010 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:5.357538 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:2.078384 55:-0.130667 56:-0.410424 57:-0.435190 
1 1:-0.348299 3:0.411884 4:-0.045353 5:0.267148 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.186372 19:-0.148083 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.316900 51:-0.150841 52:0.817035 55:-0.093165 56:-0.263537 57:-0.247950 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:1.035458 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:2.381297 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.265753 51:-0.150841 52:-0.459032 55:-0.115728 56:-0.340846 57:-0.361792 
-1 1:-0.348299 3:1.704243 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.399982 11:-0.332057 12:2.415368 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.368942 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:1.448151 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.137470 51:-0.150841 52:0.072294 55:-0.110625 56:-0.387231 57:-0.387257 
