-0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:4.5000992 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:3.8436 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:2.171679 51:-0.150841 52:-0.459032 55:-0.108719 56:-0.38723099 57:-0.426202 #
0.5 1:0.233162 3:-0.26412001 4:-0.045352999 5:1.789271 6:0.82808602 7:-0.18183801 8:-0.133224 9:-0.143878 10:-0.222858 11:-0.054329999 12:0.043717999 14:-0.010417 15:-0.21397699 16:-0.303601 18:-0.25824401 19:1.5395091 21:0.1435 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.230735 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.114388 50:-0.36286199 51:-0.150841 52:-0.444314 55:-0.108135 56:-0.32538399 57:0.217902 #
-0.5 1:-0.348299 3:0.431766 4:-0.045352999 5:0.28164399 6:-0.35563499 7:-0.31764501 8:0.94762599 9:-0.354184 10:1.2454261 11:4.6207371 12:-0.66384602 14:-0.189715 15:-0.21397699 16:0.70461297 18:-0.362865 19:1.09779 21:0.126892 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:0.258434 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.81215501 51:-0.150841 52:0.081124999 55:-0.094979003 56:-0.255806 57:-0.343817 #
-0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:2.274646 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.17639799 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:0.487407 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.62279302 51:-0.150841 52:-0.459032 55:-0.104785 56:-0.37176999 57:-0.39175001 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:0.10171 11:-0.332057 12:0.214057 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.080126002 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:0.74361497 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:0.050276998 46:0.15215801 47:-0.079241998 48:-0.101023 49:0.79475498 50:0.74417901 51:-0.150841 52:-0.29418799 55:-0.070418999 56:-0.27126801 57:-0.11164 #
0.5 1:-0.348299 3:0.471531 4:-0.045352999 5:1.122436 6:-0.35563499 7:0.089777 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:0.38551801 16:-0.303601 18:0.282298 19:0.75234401 21:0.002327 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.26834601 51:-0.150841 52:0.21064501 55:-0.120831 56:-0.38723099 57:-0.33932301 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.36159199 21:1.281193 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:0.15177301 55:-0.102725 56:-0.34857699 57:-0.38126501 #
0.17119492962485935438898820848408 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:0.440781 18:2.3921521 19:0.76367003 21:0.550412 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:0.52903801 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.70047998 51:-0.150841 52:-0.060169 55:-0.061289001 56:-0.217152 57:-0.273415 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.31270799 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:0.59404498 14:-0.189715 15:-0.21397699 16:-0.19053 18:-0.153623 19:-0.96356302 21:-0.66201901 25:-0.259592 27:-0.225205 28:0.31302601 29:0.127702 30:0.113185 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:1.659657 38:0.436492 39:-0.157189 42:0.34924701 45:-0.16828801 46:0.185597 47:-0.079241998 48:-0.101023 49:-0.14805999 50:1.093771 51:-0.150841 52:-0.459032 55:-0.089569002 56:-0.101188 57:0.312271 #
-0.0019031547008609428495162774197524 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.106076 56:-0.3795 57:-0.43069601 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:5.4184418 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.033135001 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:0.74088001 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.028214 56:-0.317653 57:-0.32734001 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:2.96348 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:1.664096 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.099927999 56:-0.33311501 57:-0.41421899 #
0.5 1:-0.348299 3:0.431766 4:-0.045352999 5:0.67304701 6:-0.35563499 7:0.27085301 8:0.32671201 9:-0.354184 10:-0.0064790002 11:-0.332057 12:0.030615 14:1.39408 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.186038 21:-0.097324997 25:-0.057076 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:0.70989603 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.075981997 56:-0.255806 57:-0.19851901 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:2.2966449 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:0.58083397 11:4.1115708 12:1.013343 14:-0.189715 15:-0.21397699 16:0.60096502 18:0.195113 19:1.1487581 21:-0.230194 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.35315099 51:-0.150841 52:-0.217654 55:-0.110041 56:-0.38723099 57:-0.276411 #
0.5 1:-0.348299 3:0.730003 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:2.8563609 9:-0.354184 10:-0.40832499 11:2.8155129 12:0.22716001 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.89392 21:0.367717 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.11757 55:-0.092797004 56:-0.27126801 57:-0.30037701 #
-0.13575458353569563874074788145663 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:0.40063101 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.052846 11:-0.332057 12:0.882312 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.36327901 21:-0.37136799 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:2.375916 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.093287997 56:-0.077995002 57:-0.122125 #
-0.5 1:-0.348299 3:-0.10506 4:-0.045352999 5:0.26714799 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:0.54385 19:-0.148083 21:0.533804 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:1.407769 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.022577999 46:-0.215674 47:-0.079241998 48:-0.101023 49:2.387439 50:-0.066679999 51:-0.150841 52:-0.40457499 55:-0.106168 56:-0.26353699 57:-0.191029 #
0.5 1:-0.348299 3:0.78965002 4:-0.045352999 5:-0.240226 6:-0.35563499 7:0.47456399 8:0.533683 9:-0.354184 10:-0.145579 11:0.45483601 12:-0.20524 14:-0.189715 15:-0.21397699 16:0.026188999 18:-0.066439003 19:-0.73137802 21:-0.620498 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.33858499 51:-0.150841 52:-0.37513801 55:-0.100727 56:-0.155304 57:-0.101154 #
-0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:0.40063101 7:0.202949 8:0.25772199 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.061106998 14:1.1849 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.90126997 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:0.232353 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:0.097745001 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.063533001 56:0.15393101 57:-0.13410901 #
0.10748600163057858702941871342773 1:-0.348299 3:0.531178 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:1.06261 9:1.6787781 10:11.260664 11:2.3526349 12:0.85610598 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:1.267682 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.31690001 51:-0.150841 52:-0.176443 55:-0.114498 56:-0.340846 57:-0.35729799 #
0.17286585228365516919701860842906 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:17.02533 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:9.1586599 51:-0.150841 52:-0.459032 55:-0.053819001 56:-0.20169 57:-0.38126501 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:1.542832 6:-0.35563499 7:0.316122 8:0.372706 9:-0.354184 10:0.45719001 11:-0.332057 12:0.436809 14:-0.189715 15:-0.21397699 16:-0.039769001 18:-0.362865 19:-0.080126002 21:0.86597699 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:2.0947709 34:-0.1311 35:-0.191397 36:-0.22950201 38:1.103285 39:-0.157189 42:-0.139154 45:-0.001762 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.049851 51:0.58308601 52:-0.40899 55:0.011809 56:0.46316701 57:0.45906699 #
-0.5 1:-0.348299 3:-0.224355 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:0.34683701 10:0.225355 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.21037699 21:-0.59558499 25:-0.259592 27:-0.16865399 28:-0.18276601 29:0.313144 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.982095 51:-0.150841 52:-0.29860401 55:-0.124919 56:-0.33311501 57:-0.273415 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:2.2419751 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:0.440781 18:-0.362865 19:-0.136757 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:0.239168 50:0.506262 51:3.594346 52:0.220948 55:0.016665 56:-0.24807499 57:-0.192527 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:0.76744998 10:-0.40832499 11:-0.332057 12:1.026446 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.43569401 51:-0.150841 52:-0.459032 55:-0.087908998 56:-0.139843 57:-0.27940699 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:1.0910619 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.39458701 51:-0.150841 52:0.154716 55:-0.044229001 56:-0.29446101 57:-0.35280401 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.85427898 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:1.132004 55:-0.090705998 56:-0.34857699 57:-0.40972501 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:2.677784 21:0.59193403 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.41042399 57:-0.424705 #
-0.5 1:6.1123791 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:8.9255009 12:1.956762 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.101092 21:5.8817911 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:0.019586001 56:-0.193959 57:-0.364788 #
0.5 1:-0.348299 3:0.014235 4:-0.045352999 5:1.165925 6:0.69656098 7:-0.31764501 8:0.096744001 9:-0.354184 10:0.59628999 11:-0.332057 12:2.1271009 14:-0.189715 15:-0.21397699 16:-0.15284 18:-0.362865 19:-0.19904999 21:0.45906499 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.092027999 56:-0.317653 57:-0.207507 #
-0.5 1:-0.348299 3:1.724126 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:3.2392001 11:-0.332057 12:0.35819101 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.81066102 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:3.7275829 50:0.37031001 51:-0.150841 52:-0.060169 55:0.013468 56:-0.18622801 57:0.050135002 #
-0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.099927999 56:-0.3795 57:-0.43219399 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:1.991739 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:1.325267 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:2.068975 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:0.185597 47:-0.079241998 48:-0.101023 49:0.55905098 50:0.40429801 51:-0.150841 52:-0.459032 55:-0.104047 56:-0.24807499 57:-0.276411 #
-0.5 1:-0.348299 3:0.153412 4:-0.045352999 5:0.078694999 6:0.92672902 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:0.063878998 18:0.31717101 19:-0.36894199 21:-0.113934 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:0.219037 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.299741 51:0.55070698 52:-0.074887 55:-0.072570004 56:0.0070440001 57:-0.206009 #
0.48839841689744284414231856317201 1:-0.348299 3:0.730003 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:2.8563609 9:-0.354184 10:-0.40832499 11:2.8155129 12:0.22716001 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:0.89392 21:0.367717 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.108739 55:-0.092797004 56:-0.27126801 57:-0.30037701 #
0.5 1:-0.348299 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-1.03152 21:-0.76167101 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:4.0525932 38:-0.063603997 39:-0.157189 42:-0.139154 45:1.122285 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:0.414009 51:-0.150841 52:0.16501901 55:-0.034607001 56:-0.255806 57:-0.34531501 #
-0.5 1:3.7219279 3:-0.62200397 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:-0.40832499 11:-0.332057 12:-0.66384602 14:-0.189715 15:-0.21397699 16:-0.303601 18:-0.362865 19:-0.31797501 21:0.28467399 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.615345 51:-0.150841 52:-0.19704799 55:-0.122306 56:-0.39496201 57:-0.42320701 #
0.5 1:-0.348299 3:-0.26412001 4:-0.045352999 5:0.58606899 6:-0.35563499 7:0.089777 8:-0.27120501 9:-0.354184 10:0.44173399 11:0.50112301 12:-0.42799199 14:-0.189715 15:0.38551801 16:-0.303601 18:-0.362865 19:-0.40292099 21:-0.14715099 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:0.264496 31:-0.120054 33:0.45520699 34:-0.1311 35:-0.191397 36:2.100461 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.14805999 50:-0.333729 51:-0.150841 52:-0.459032 55:-0.094825 56:-0.33311501 57:-0.13261101 #
0.5 1:-0.348299 3:-0.025529999 4:-0.045352999 5:-0.48666501 6:-0.35563499 7:-0.31764501 8:-0.27120501 9:-0.354184 10:0.055344 11:-0.332057 12:-0.27075499 14:-0.189715 15:0.785182 16:-0.020924 18:-0.101312 19:-0.94657397 21:-0.637106 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:0.94557101 49:1.441257 50:-0.29003 51:-0.150841 52:-0.459032 55:-0.112009 56:-0.29446101 57:0.181952 #
0.5 1:0.233162 3:-0.26412001 4:-0.045352999 5:1.8182631 6:0.82808602 7:-0.31764501 8:-0.133224 9:-0.143878 10:-0.31559101 11:-0.054329999 12:0.056821 14:-0.010417 15:-0.21397699 16:-0.303601 18:-0.362865 19:1.4602261 21:0.151805 25:-0.259592 27:-0.225205 28:-0.18276601 29:-0.150461 30:-0.189439 31:-0.120054 33:-0.133763 34:-0.1311 35:-0.191397 36:-0.22950201 38:-0.063603997 39:-0.157189 42:-0.139154 45:-0.29318199 46:-0.215674 47:-0.079241998 48:-0.101023 49:-0.114388 50:-0.36286199 51:-0.150841 52:-0.444314 55:-0.107674 56:-0.32538399 57:0.220898 #
