-0.5 5:1.035458 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.38713899 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.62025201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.758966 #
-0.5 5:-0.48666501 6:1.025373 10:-0.40832499 12:0.436809 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.33963001 6:-0.35563499 10:0.47264501 12:0.083026998 15:-0.21397699 25:0.184387 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:1.165925 6:-0.35563499 10:0.17898799 12:-0.66384602 15:-0.21397699 25:0.036394 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.078694999 6:-0.35563499 10:-0.114668 12:-0.15282799 15:-0.21397699 25:-0.259592 28:1.036055 38:-0.063603997 50:-0.256042 #
-0.5 5:0.87599701 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:1.759084 38:-0.063603997 50:0.99666202 #
-0.5 5:-0.18224099 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.569994 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:3.2392001 12:0.35819101 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.37031001 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.7300551 #
-0.5 5:-0.48666501 6:2.2748561 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.81215501 #
-0.5 5:-0.25472301 6:0.170463 10:0.086254999 12:-0.66384602 15:0.85179198 25:-0.259592 28:1.139345 38:-0.063603997 50:5.7404289 #
0.5 5:0.48459399 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.035206001 6:0.82808602 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.064573 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:1.617233 10:0.51901197 12:0.122336 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.73491 #
-0.5 5:-0.48666501 6:-0.35563499 10:3.347389 12:2.5201931 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:2.1371839 6:-0.35563499 10:-0.40832499 12:1.707804 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.3707521 #
0.5 5:-0.022779999 6:-0.35563499 10:0.333545 12:-0.66384602 15:0.31890801 25:-0.259592 28:0.147762 38:-0.063603997 50:-0.615345 #
-0.5 5:0.412112 6:-0.35563499 10:-0.40832499 12:0.97403401 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.97238499 #
-0.5 5:0.89049399 6:1.189778 10:-0.40832499 12:-0.048004001 15:-0.21397699 25:-0.259592 28:-0.18276601 38:3.895484 50:-0.26089799 #
-0.5 5:-0.080766 6:0.56503701 10:-0.40832499 12:-0.42799199 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.53280199 #
-0.5 5:1.368875 6:-0.35563499 10:3.5483119 12:0.174748 15:-0.21397699 25:0.23891 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.36862299 6:3.55722 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:0.199965 28:-0.18276601 38:-0.063603997 50:0.899553 #
-0.5 5:-0.48666501 6:1.551471 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.090957001 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.3118629 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.0084149996 #
-0.5 5:1.06445 6:3.162647 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:0.57384199 28:-0.18276601 38:-0.063603997 50:1.181169 #
-0.5 5:-0.48666501 6:1.255541 10:-0.40832499 12:0.63335502 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.163789 #
0.5 5:-0.48666501 6:-0.35563499 10:0.0089769997 12:-0.31006399 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.49655101 #
0.5 5:0.45560101 6:0.69656098 10:-0.40832499 12:1.039549 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.367717 #
0.5 5:0.165673 6:1.124016 10:-0.40832499 12:-0.074210003 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.77452201 6:-0.35563499 10:-0.40832499 12:1.616083 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.44110501 6:-0.35563499 10:-0.40832499 12:0.174748 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.27957299 15:-0.21397699 25:-0.259592 28:0.80881703 38:-0.063603997 50:0.28291199 #
0.5 5:0.78901899 6:-0.35563499 10:-0.40832499 12:-0.087312996 15:-0.21397699 25:0.083127998 28:-0.18276601 38:-0.063603997 50:-0.265753 #
0.5 5:-0.066269003 6:-0.35563499 10:0.25626701 12:-0.66384602 15:0.25229701 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:2.250041 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.0084149996 #
0.5 5:-0.48666501 6:-0.35563499 10:2.1882181 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.153248 6:-0.35563499 10:-0.40832499 12:0.55473602 15:-0.21397699 25:-0.259592 28:0.54026401 38:0.39481699 50:1.234578 #
-0.5 5:0.499091 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.224647 #
-0.5 5:-0.48666501 6:0.40063101 10:-0.052846 12:0.882312 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.499275 10:-0.40832499 12:0.72507602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.42598301 #
0.5 5:0.26714799 6:-0.35563499 10:0.51901197 12:0.41060299 15:0.28560299 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.15407801 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.73103303 6:-0.35563499 10:-0.40832499 12:1.537464 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.43828601 #
0.5 5:0.52808303 6:0.795205 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.224647 #
-0.5 5:-0.138751 6:1.255541 10:0.34900001 12:-0.34937301 15:-0.21397699 25:0.31680101 28:1.345925 38:-0.063603997 50:-0.35315099 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.53215599 10:-0.40832499 12:-0.31006399 15:-0.21397699 25:-0.259592 28:0.93276501 38:-0.063603997 50:0.481985 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.006213 6:0.76232398 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.45997101 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.7863719 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.30233401 #
0.5 5:1.165925 6:-0.35563499 10:0.17898799 12:-0.66384602 15:-0.21397699 25:0.036394 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.48459399 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.79273301 #
0.5 5:0.45560101 6:-0.35563499 10:0.59628999 12:0.476118 15:-0.21397699 25:-0.259592 28:-0.18276601 38:1.728404 50:-0.45997101 #
0.5 5:-0.080766 6:0.334869 10:1.106325 12:0.62025201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.090957001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:1.3870651 10:0.41082299 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.124945 #
-0.5 5:0.745529 6:-0.35563499 10:-0.40832499 12:-0.29696101 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.30233401 #
0.5 5:-0.48666501 6:-0.35563499 10:1.894562 12:1.288507 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.54258001 6:-0.35563499 10:-0.40832499 12:1.209888 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.0084149996 #
0.5 5:-0.48666501 6:1.748758 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.30233401 #
-0.5 5:-0.48666501 6:0.795205 10:0.132622 12:0.266469 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.032692 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.76002598 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.122682 #
0.5 5:-0.48666501 6:-0.35563499 10:2.4973309 12:1.799525 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5698249 #
0.5 5:-0.48666501 6:1.584352 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.86096698 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29488599 #
0.5 5:-0.211233 6:0.69656098 10:-0.40832499 12:0.174748 15:0.18568701 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.46968201 #
0.5 5:0.122184 6:-0.35563499 10:0.905402 12:-0.113519 15:-0.21397699 25:-0.259592 28:-0.18276601 38:1.68673 50:0.457708 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.52808303 6:-0.35563499 10:-0.40832499 12:0.25336599 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.12980101 #
-0.5 5:0.47009799 6:-0.35563499 10:-0.40832499 12:0.20095401 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.38713899 #
0.5 5:0.42660901 6:-0.35563499 10:0.56537902 12:-0.25765201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.040139999 #
0.5 5:0.13668001 6:-0.35563499 10:0.59628999 12:-0.66384602 15:-0.21397699 25:-0.096020997 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.54258001 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.34829599 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.535616 #
-0.5 5:-0.48666501 6:0.334869 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.234357 #
0.5 5:-0.138751 6:0.433512 10:-0.40832499 12:2.271235 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.44540399 #
-0.5 5:-0.48666501 6:0.40063101 10:-0.40832499 12:-0.061106998 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.26910701 10:-0.40832499 12:0.096129999 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.54510599 #
0.5 5:-0.48666501 6:0.92672902 10:-0.40832499 12:0.89541501 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.341701 6:-0.191229 10:-0.40832499 12:-0.27075499 15:-0.047449999 25:-0.22064701 28:-0.18276601 38:-0.063603997 50:-0.44054899 #
0.5 5:-0.48666501 6:0.92672902 10:-0.40832499 12:-0.15282799 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.22365899 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.6472909 #
0.5 5:-0.124255 6:1.321303 10:-0.40832499 12:0.331985 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.205446 #
-0.5 5:-0.31270799 6:0.433512 10:-0.037390001 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29003 #
0.5 5:0.67304701 6:-0.35563499 10:-0.0064790002 12:0.030615 15:-0.21397699 25:-0.057076 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.38311899 6:-0.35563499 10:-0.40832499 12:0.122336 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.202632 #
0.5 5:0.81801099 6:0.137582 10:-0.40832499 12:0.31888199 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.12980101 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.161645 15:1.884256 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.153248 6:0.40063101 10:-0.052846 12:-0.362477 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.078694999 6:0.92672902 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.299741 #
-0.5 5:-0.48666501 6:0.76232398 10:-0.40832499 12:0.240263 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.95960999 10:0.534468 12:-0.401786 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.32887399 #
-0.5 5:-0.153248 6:0.40063101 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.217199 #
0.5 5:-0.48666501 6:1.189778 10:-0.052846 12:0.89541501 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.44110501 6:-0.35563499 10:-0.40832499 12:0.174748 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.657002 #
-0.5 5:-0.48666501 6:0.46639299 10:-0.222858 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.52309197 #
0.5 5:-0.48666501 6:1.2226599 10:0.333545 12:0.27957299 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.72944301 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.42598301 #
0.5 5:-0.48666501 6:0.92672902 10:-0.40832499 12:0.37129399 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.31916299 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.647512 #
-0.5 5:0.70204002 6:-0.35563499 10:0.85903502 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.84614301 #
-0.26952420100587914930656552314758 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:3.5700459 #
-0.5 5:1.0499541 6:-0.35563499 10:-0.40832499 12:2.1139979 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.38311899 6:-0.35563499 10:-0.099212997 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.071819998 10:-0.40832499 12:-0.493507 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.31916299 #
-0.5 5:0.38311899 6:-0.35563499 10:3.347389 12:0.122336 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.70047998 #
-0.5 5:0.42660901 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.064416997 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.2608809 12:3.6077449 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.8682649 12:2.1139979 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.151177 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.45560101 6:-0.35563499 10:-0.40832499 12:0.187851 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.72455 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.384526 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:1.122436 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:4.5622778 50:1.147181 #
0.5 5:-0.22573 6:-0.35563499 10:-0.40832499 12:0.069923997 15:0.38551801 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.72961301 #
-0.5 5:-0.48666501 6:-0.059705 10:-0.40832499 12:-0.545919 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.53280199 #
-0.5 5:-0.095261998 6:-0.35563499 10:-0.40832499 12:-0.31006399 15:0.68526602 25:-0.049286999 28:0.93276501 38:-0.063603997 50:-0.047258001 #
0.5 5:-0.080766 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.358006 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.554538 12:1.00024 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.076390997 #
0.5 5:0.078694999 6:0.92672902 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.059562001 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.693639 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.214515 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.153248 6:0.40063101 10:-0.40832499 12:-0.362477 15:-0.21397699 25:0.106496 28:-0.18276601 38:-0.063603997 50:-0.095812999 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.414009 #
-0.5 5:0.28164399 6:-0.35563499 10:1.2454261 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.81215501 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:1.4308929 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.67304701 6:-0.35563499 10:-0.40832499 12:1.43264 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.71504599 #
0.5 5:-0.48666501 6:-0.35563499 10:0.117166 12:-0.218343 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.2928441 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.205446 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:2.1418509 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.074128002 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.31270799 6:-0.35563499 10:-0.40832499 12:0.59404498 15:-0.21397699 25:-0.259592 28:0.31302601 38:0.436492 50:1.093771 #
-0.23908567598567809220355684374226 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:4.4987521 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:2.450964 12:1.760216 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.006213 6:-0.35563499 10:0.658113 12:-0.362477 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.127538 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.508171 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.249145 #
0.5 5:-0.167744 6:-0.35563499 10:-0.238313 12:-0.231446 15:-0.21397699 25:-0.259592 28:-0.18276601 38:0.39481699 50:0.14695901 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.399982 12:2.4153681 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.13747 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.093771 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.088915 #
-0.5 5:0.35412601 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.185803 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.26922399 12:0.109233 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.68105799 #
-0.5 5:0.296141 6:-0.35563499 10:-0.40832499 12:0.043717999 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.523627 12:0.97403401 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.57909399 #
