-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.236772 47:-0.079242 48:-0.101023 49:-0.148060 50:4.560556 51:-0.150841 52:-0.145535 57:-0.390252 
1 1:0.362375 4:-0.045353 5:-0.486665 6:0.006058 8:-0.271205 9:0.416940 10:-0.238313 12:-0.375580 15:-0.213977 16:0.110992 21:0.533804 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:0.826542 42:-0.139154 45:0.164763 47:-0.079242 48:-0.101023 49:-0.148060 50:0.074128 51:-0.150841 52:0.681628 57:0.751160 
1 1:-0.348299 4:-0.045353 5:0.339630 6:-0.355635 8:-0.271205 9:-0.354184 10:0.472645 12:0.083027 15:-0.213977 16:-0.303601 21:0.185022 25:0.184387 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.300065 47:-0.079242 48:-0.101023 49:0.094378 50:-0.615345 51:-0.150841 52:-0.353061 57:-0.005288 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.432194 
1 1:-0.057569 4:-0.045353 5:0.078695 6:-0.059705 8:-0.271205 9:0.311786 10:0.039888 12:-0.034900 15:-0.213977 16:0.516162 21:0.616847 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.044995 51:-0.150841 52:0.009006 57:1.739786 
1 1:-0.089872 4:-0.045353 5:1.716789 6:0.203344 8:-0.271205 9:0.872604 10:-0.145579 12:1.209888 15:-0.213977 16:0.195795 21:-0.022586 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.353151 51:0.583086 52:0.084069 57:1.468663 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.314411 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:2.308780 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.432194 
1 1:0.750016 4:-0.045353 5:-0.370694 6:1.058254 8:0.326712 9:-0.073775 10:1.863650 12:0.017512 15:0.352213 16:-0.228220 21:-0.113934 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.116249 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.382284 51:-0.150841 52:-0.077831 57:0.360204 
1 1:1.557601 4:-0.045353 5:-0.283715 6:-0.256992 8:0.050750 9:1.608676 10:0.627201 12:0.214057 15:-0.114061 16:-0.096304 21:0.508891 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.220327 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.251187 51:-0.150841 52:0.443193 57:3.230213 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.396244 
-1 1:-0.348299 4:-0.045353 5:0.383119 6:-0.355635 8:0.188731 9:-0.354184 10:-0.099213 12:-0.663846 15:-0.213977 16:1.392460 21:1.571845 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.085025 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.370723 57:-0.104150 
1 1:0.523892 4:-0.045353 5:-0.486665 6:-0.355635 8:0.970623 9:-0.354184 10:0.008977 12:-0.310064 15:-0.213977 16:0.714036 21:-0.537454 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.477130 51:-0.150841 52:0.204758 57:0.421619 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.436688 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.435190 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:1.245426 12:0.738179 15:-0.213977 16:-0.303601 21:-0.761671 25:0.573842 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.258434 47:-0.079242 48:3.631828 49:-0.148060 50:0.258635 51:-0.150841 52:-0.326568 57:-0.334829 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:3.261290 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.192137 15:-0.213977 16:0.035611 21:1.688105 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.018126 51:-0.150841 52:0.178265 57:-0.179046 
-1 1:-0.348299 4:-0.045353 5:0.310637 6:-0.355635 8:-0.271205 9:-0.354184 10:1.291793 12:-0.663846 15:-0.213977 16:-0.303601 21:0.151805 25:0.168808 28:-0.182766 29:-0.150461 34:1.897237 36:-0.229502 38:-0.063604 39:1.482363 42:-0.139154 45:0.279250 47:-0.079242 48:-0.101023 49:0.148253 50:1.108337 51:0.798947 52:-0.198520 57:-0.253942 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.420211 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.430696 
1 1:1.169960 4:-0.045353 5:-0.385190 6:0.071820 8:0.326712 9:1.188063 10:0.766302 12:0.607149 15:-0.213977 16:-0.058614 21:0.459065 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.272366 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.285175 51:-0.150841 52:0.028140 57:4.113984 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.409725 
1 1:1.234567 4:-0.045353 5:-0.356197 6:0.006058 8:0.211728 9:1.117961 10:0.750846 12:0.502324 15:-0.213977 16:-0.152840 21:0.450761 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.272366 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.333729 51:-0.150841 52:0.103203 57:4.364136 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.436688 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.435190 
-1 1:1.816028 4:-0.045353 5:0.484594 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:1.840083 42:1.678785 45:1.798796 47:-0.079242 48:-0.101023 49:-0.148060 50:0.792733 51:-0.150841 52:-0.459032 57:-0.309365 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.083027 15:-0.213977 16:-0.303601 21:0.193326 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.301548 57:-0.363290 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:0.828086 8:0.556680 9:2.169493 10:1.260881 12:0.279573 15:-0.213977 16:0.035611 21:1.339324 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.081500 47:-0.079242 48:-0.101023 49:-0.148060 50:1.006373 51:-0.150841 52:1.311566 57:0.658290 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.123132 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:1.414151 52:-0.459032 57:-0.339323 
-1 1:-0.348299 4:-0.045353 5:0.847004 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.541633 15:-0.213977 16:-0.303601 21:0.002327 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.394746 
1 1:1.396084 4:-0.045353 5:-0.414183 6:0.170463 8:-0.156221 9:0.872604 10:-0.161035 12:0.790591 15:0.218992 16:-0.124572 21:-0.089021 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.241143 47:0.124395 48:-0.101023 49:-0.148060 50:-0.197777 51:-0.150841 52:-0.064585 57:4.518422 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.430696 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:6.942346 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:1.261524 57:-0.390252 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.436688 
1 1:-0.348299 4:-0.045353 5:-0.109759 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.725076 15:0.651961 16:0.450204 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.836432 51:-0.150841 52:0.234195 57:-0.162569 
1 1:-0.348299 4:-0.045353 5:-0.356197 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.269224 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.459971 51:-0.150841 52:-0.435483 57:4.521418 
-1 1:0.297768 4:-0.045353 5:0.093191 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:1.576774 15:-0.213977 16:-0.303601 21:-0.346455 25:2.022615 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.411416 51:-0.150841 52:-0.438427 57:0.372187 
1 1:-0.348299 4:-0.045353 5:1.310889 6:1.682995 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.864796 21:0.782934 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.352105 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.095813 51:-0.150841 52:0.013422 57:-0.219490 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.659561 15:-0.213977 16:-0.303601 21:-0.487628 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.050277 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.202936 57:-0.270419 
1 1:0.136252 4:-0.045353 5:0.165673 6:-0.355635 8:3.891218 9:1.748880 10:0.750846 12:0.515427 15:0.785182 16:-0.303601 21:0.492282 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.137064 47:-0.079242 48:-0.101023 49:-0.148060 50:0.598516 51:-0.150841 52:1.480825 57:0.715210 
1 1:-0.348299 4:0.726533 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.164933 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.247950 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.843003 15:-0.213977 16:-0.303601 21:-0.288325 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.384261 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:1.709094 12:2.939490 15:2.050783 16:-0.303601 21:-0.761671 25:1.344963 28:-0.182766 29:1.425797 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.525684 51:-0.150841 52:-0.459032 57:-0.370779 
1 1:1.816028 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:0.627201 12:-0.663846 15:-0.213977 16:-0.303601 21:0.359413 25:-0.259592 28:-0.182766 29:-0.150461 34:4.847545 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:3.017404 57:-0.246452 
1 1:-0.348299 4:-0.045353 5:1.368875 6:3.853150 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.902487 21:0.301283 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.263490 51:-0.150841 52:0.606565 57:-0.379767 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:5.418442 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.740880 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.327340 
-1 1:-0.348299 4:-0.045353 5:0.006213 6:-0.355635 8:-0.271205 9:0.031378 10:0.658113 12:-0.362477 15:-0.213977 16:-0.303601 21:-0.379672 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:0.116844 38:-0.063604 39:0.170721 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.090818 50:0.127538 51:-0.150841 52:-0.434011 57:0.303283 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.336270 15:-0.213977 16:-0.303601 21:2.576668 25:0.324590 28:-0.182766 29:0.429046 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:2.466212 48:-0.101023 49:-0.148060 50:-0.076391 51:-0.150841 52:-0.459032 57:-0.131113 
-1 1:-0.348299 4:-0.045353 5:0.209162 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.034900 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.259934 
-1 1:-0.025265 4:-0.045353 5:-0.414183 6:0.137582 8:0.303715 9:0.697348 10:-0.253769 12:0.187851 15:-0.213977 16:-0.068037 21:-0.221890 25:0.752991 28:0.127104 29:-0.150461 34:-0.131100 36:-0.072072 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.137064 47:0.429849 48:-0.101023 49:-0.100919 50:0.059562 51:-0.150841 52:-0.426652 57:1.175071 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:1.724550 12:-0.663846 15:-0.213977 16:-0.303601 21:0.384326 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.143101 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.385759 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.023759 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.341177 51:-0.150841 52:-0.459032 57:-0.378269 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.430696 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:2.371227 47:-0.079242 48:-0.101023 49:-0.148060 50:1.739544 51:-0.150841 52:-0.459032 57:-0.427700 
1 1:-0.348299 4:-0.045353 5:0.455601 6:0.696561 8:0.464693 9:-0.354184 10:-0.408325 12:1.039549 15:-0.213977 16:0.619810 21:1.945540 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.367717 51:-0.150841 52:-0.307435 57:-0.093665 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.349373 15:-0.213977 16:0.158105 21:0.259761 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.216802 47:-0.079242 48:-0.101023 49:-0.026841 50:0.098405 51:-0.150841 52:-0.242675 57:-0.021765 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.064234 9:-0.354184 10:-0.408325 12:1.288507 15:-0.213977 16:-0.303601 21:-0.761671 25:1.695473 28:-0.182766 29:0.058162 34:-0.131100 36:0.935480 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.100668 51:-0.150841 52:-0.459032 57:0.391660 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:5.070463 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.429198 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:2.258132 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.276527 57:-0.328838 
1 1:0.103948 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:3.256077 10:0.039888 12:0.109233 15:-0.213977 16:-0.303601 21:-0.030890 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:1.144960 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.380021 51:-0.150841 52:-0.233844 57:0.107056 
-1 1:-0.348299 4:-0.045353 5:0.702040 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:0.410603 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.560261 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.283886 57:-0.381265 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:2.077569 8:-0.271205 9:-0.354184 10:-0.408325 12:0.305779 15:-0.213977 16:-0.303601 21:0.475674 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.476999 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.393248 
1 1:2.009848 4:-0.045353 5:1.818263 6:-0.355635 8:-0.271205 9:0.487042 10:1.678183 12:2.716738 15:-0.213977 16:0.271175 21:0.666673 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.168288 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.416272 51:-0.150841 52:-0.305963 57:0.271827 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:3.282536 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 57:-0.433692 
1 1:1.008443 4:-0.045353 5:3.180926 6:1.025373 8:-0.271205 9:-0.354184 10:0.889947 12:0.436809 15:-0.213977 16:1.279389 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.797589 51:-0.150841 52:-0.353061 57:-0.176050 
