-1 5:-0.486665 12:0.738179 25:0.573842 28:-0.182766 38:-0.063604 50:0.258635 
1 5:-0.486665 12:-0.192137 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.018126 
-1 5:0.310637 12:-0.663846 25:0.168808 28:-0.182766 38:-0.063604 50:1.108337 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.385190 12:0.607149 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.356197 12:0.502324 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.333729 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.484594 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.792733 
1 5:-0.486665 12:0.083027 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.279573 25:-0.259592 28:-0.182766 38:-0.063604 50:1.006373 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.847004 12:0.541633 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.414183 12:0.790591 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.197777 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.109759 12:0.725076 25:-0.259592 28:-0.182766 38:-0.063604 50:0.836432 
1 5:-0.356197 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.459971 
-1 5:0.093191 12:1.576774 25:2.022615 28:-0.182766 38:-0.063604 50:-0.411416 
1 5:1.310889 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.095813 
-1 5:-0.486665 12:0.659561 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.165673 12:0.515427 25:-0.259592 28:-0.182766 38:-0.063604 50:0.598516 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.843003 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:2.939490 25:1.344963 28:-0.182766 38:-0.063604 50:0.525684 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.368875 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.263490 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.006213 12:-0.362477 25:-0.259592 28:-0.182766 38:-0.063604 50:0.127538 
-1 5:-0.486665 12:-0.336270 25:0.324590 28:-0.182766 38:-0.063604 50:-0.076391 
-1 5:0.209162 12:-0.034900 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.414183 12:0.187851 25:0.752991 28:0.127104 38:-0.063604 50:0.059562 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.341177 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.739544 
1 5:0.455601 12:1.039549 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.367717 
-1 5:-0.486665 12:-0.349373 25:-0.259592 28:-0.182766 38:-0.063604 50:0.098405 
-1 5:-0.486665 12:1.288507 25:1.695473 28:-0.182766 38:-0.063604 50:-0.100668 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:2.258132 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.109233 25:-0.259592 28:-0.182766 38:1.144960 50:0.380021 
-1 5:0.702040 12:0.410603 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.305779 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.818263 12:2.716738 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.416272 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:3.180926 12:0.436809 25:-0.259592 28:-0.182766 38:-0.063604 50:0.797589 
1 5:-0.486665 12:-0.205240 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.052114 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.107688 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.932141 28:1.387241 38:-0.063604 50:1.030650 
-1 5:0.368623 12:-0.663846 25:0.199965 28:-0.182766 38:-0.063604 50:0.899553 
1 5:1.383371 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.138751 12:2.271235 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.445404 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:4.367721 25:-0.259592 28:-0.182766 38:-0.063604 50:2.827163 
-1 5:-0.486665 12:2.520193 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.011228 
1 5:-0.008284 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.324018 
1 5:2.006717 12:0.083027 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.304597 
1 5:1.267400 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.792733 
1 5:0.151177 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:1.609793 28:1.469873 38:-0.063604 50:1.186024 
-1 5:-0.486665 12:0.987137 25:-0.259592 28:5.043703 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.240263 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.613082 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.673047 12:0.253366 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.081246 
-1 5:-0.124255 12:0.331985 25:0.729624 28:0.333684 38:-0.063604 50:0.647070 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.287767 
1 5:-0.486665 12:-0.048004 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.018126 
1 5:1.209414 12:0.869209 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.122436 12:-0.179034 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.455601 12:-0.244549 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.076391 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.924051 
1 5:1.354379 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.309452 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.088915 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.267148 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.316900 
-1 5:1.035458 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.265753 
-1 5:-0.486665 12:2.415368 25:-0.259592 28:-0.182766 38:-0.063604 50:1.137470 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.043718 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.022780 12:0.174748 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.194666 12:-0.048004 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.455853 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
1 5:0.818011 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.035206 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.513839 12:0.463015 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.056969 
1 5:-0.109759 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.290030 
-1 5:0.151177 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:9.897401 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.148542 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.620252 25:-0.259592 28:-0.182766 38:-0.063604 50:1.758966 
1 5:-0.486665 12:1.052652 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.875718 
1 5:0.426609 12:-0.257652 25:-0.259592 28:-0.182766 38:-0.063604 50:0.040140 
-1 5:-0.486665 12:0.318882 25:1.500745 28:-0.182766 38:-0.063604 50:1.263711 
1 5:0.499091 12:2.022277 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:2.048483 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.226910 
1 5:-0.298212 12:0.056821 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.493959 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.239213 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.702040 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.122184 12:0.122336 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.202632 
1 5:1.368875 12:0.174748 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.340919 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.083128 28:1.635136 38:-0.063604 50:-0.037547 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.846364 
-1 5:-0.486665 12:1.052652 25:1.788942 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.165931 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.484248 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.389732 
1 5:-0.486665 12:0.449912 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.217199 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.802886 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.604998 28:0.953423 38:-0.063604 50:1.166602 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.818263 12:2.716738 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.416272 
-1 5:-0.486665 12:1.707804 25:-0.259592 28:-0.182766 38:-0.063604 50:0.156670 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:1.194918 12:2.376059 25:0.643944 28:4.609885 38:-0.063604 50:1.278277 
1 5:-0.153248 12:0.174748 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.416272 
1 5:0.281644 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.178355 
-1 5:0.513587 12:1.144373 25:-0.080443 28:-0.182766 38:-0.063604 50:-0.294886 
1 5:0.774522 12:2.192617 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.702040 12:1.000240 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.124945 
-1 5:-0.486665 12:-0.663846 25:12.717057 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.745529 12:0.109233 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.309452 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:2.048483 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.226910 
1 5:-0.124255 12:0.279573 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.411416 
1 5:-0.486665 12:0.083027 25:-0.259592 28:0.395658 38:-0.063604 50:-0.115234 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.974034 25:-0.259592 28:-0.182766 38:-0.063604 50:0.278056 
-1 5:-0.486665 12:0.895415 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:3.362342 28:4.609885 38:-0.063604 50:2.744621 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.455601 12:0.187851 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.861501 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:6.228732 28:8.410953 38:-0.063604 50:4.929570 
-1 5:-0.486665 12:-0.362477 25:0.246699 28:-0.182766 38:-0.063604 50:0.224647 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.470350 12:0.436809 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.066680 
1 5:0.774522 12:-0.100416 25:-0.259592 28:-0.182766 38:-0.063604 50:0.088694 
-1 5:-0.254723 12:-0.663846 25:-0.259592 28:1.139345 38:-0.063604 50:5.740429 
1 5:1.064450 12:0.266469 25:-0.259592 28:-0.182766 38:-0.063604 50:0.549961 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.083839 
1 5:-0.370694 12:0.515427 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.280319 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.217199 
1 5:2.963480 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:2.284338 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.154078 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.702292 12:1.812628 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.443141 
-1 5:-0.486665 12:1.445743 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.122184 12:0.122336 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.222054 
-1 5:-0.486665 12:1.170579 25:-0.259592 28:-0.182766 38:-0.063604 50:0.676203 
1 5:0.455601 12:-0.244549 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.105524 
-1 5:-0.486665 12:1.956762 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:2.775026 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.281644 12:1.419537 25:-0.259592 28:-0.182766 38:-0.063604 50:1.652146 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.310637 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.134656 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.035206 12:-0.192137 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.008415 
1 5:0.426609 12:1.000240 25:-0.259592 28:-0.182766 38:-0.063604 50:0.360599 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.695845 
-1 5:-0.486665 12:1.288507 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:1.052652 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.426609 12:0.056821 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.557080 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.064198 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.499091 12:-0.218343 25:-0.259592 28:-0.182766 38:-0.063604 50:0.195514 
1 5:1.136932 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.302334 
1 5:1.354379 12:0.161645 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.470098 12:0.200954 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.387139 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.774522 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:0.258635 
1 5:0.267148 12:0.711973 25:-0.259592 28:-0.182766 38:-0.063604 50:0.307189 
-1 5:0.397616 12:-0.663846 25:1.640949 28:-0.182766 38:6.270937 50:-0.406561 
-1 5:0.426609 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.064417 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.037276 12:0.148542 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.372573 
1 5:-0.486665 12:0.856106 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.324018 
1 5:1.064450 12:0.738179 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.499091 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.659561 25:1.679895 28:-0.182766 38:-0.063604 50:0.399442 
1 5:0.426609 12:-0.257652 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.090957 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.681058 
-1 5:-0.486665 12:1.956762 25:-0.259592 28:-0.182766 38:-0.063604 50:1.059783 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.919486 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.661636 
-1 5:1.035458 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.387139 
1 5:1.136932 12:0.069924 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.212343 
1 5:0.542580 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.436809 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:1.391698 28:8.596875 38:-0.063604 50:2.851441 
1 5:-0.486665 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.287767 
1 5:-0.486665 12:0.318882 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.557328 12:0.567839 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.318882 25:-0.259592 28:-0.182766 38:-0.063604 50:0.258635 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.051773 12:-0.270755 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.411416 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.720344 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.905242 12:0.633355 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.498814 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.266469 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.027836 
-1 5:0.731033 12:1.537464 25:-0.259592 28:-0.182766 38:-0.063604 50:0.438286 
-1 5:-0.486665 12:2.113998 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:2.311141 12:1.026446 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.212343 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.122336 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.064198 12:-0.414889 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.328874 
1 5:0.875997 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.210080 
-1 5:4.500099 12:3.843600 25:-0.259592 28:-0.182766 38:-0.063604 50:2.171679 
1 5:-0.109759 12:1.052652 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.430838 
-1 5:-0.486665 12:-0.270755 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.338585 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.083839 
-1 5:-0.486665 12:1.956762 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.991968 12:-0.663846 25:0.005237 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:0.667311 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.977472 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.188066 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.218343 25:-0.259592 28:-0.182766 38:-0.063604 50:1.292844 
-1 5:-0.486665 12:3.594642 25:0.371325 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.629810 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.260898 
1 5:0.020709 12:0.974034 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.294886 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.312708 12:0.594045 25:-0.259592 28:0.313026 38:0.436492 50:1.093771 
1 5:0.209162 12:0.594045 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.207488 
1 5:-0.037276 12:-0.663846 25:0.480373 28:-0.182766 38:-0.063604 50:-0.188066 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:3.919638 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.281644 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.011228 
1 5:0.441105 12:-0.244549 25:-0.259592 28:-0.182766 38:-0.063604 50:0.142104 
-1 5:0.209162 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.112971 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.406434 25:-0.259592 28:-0.182766 38:-0.063604 50:0.778167 
1 5:-0.486665 12:0.620252 25:-0.259592 28:-0.182766 38:-0.063604 50:0.540250 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.365454 
1 5:-0.327205 12:0.554736 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.008415 
1 5:-0.051773 12:-0.270755 25:-0.259592 28:-0.182766 38:-0.063604 50:0.409153 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:1.668495 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.151429 12:0.279573 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.027836 
