1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.078695 25:-0.259592 
1 5:3.108444 25:-0.259592 
-1 5:-0.486665 25:0.854250 
1 5:-0.486665 25:-0.259592 
1 5:0.020709 25:-0.259592 
-1 5:-0.486665 25:3.728430 
1 5:-0.486665 25:-0.259592 
1 5:0.499091 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.716789 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.893195 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.240226 25:-0.259592 
1 5:1.818263 25:-0.259592 
1 5:0.818011 25:-0.259592 
1 5:-0.138751 25:-0.259592 
-1 5:-0.486665 25:1.843466 
1 5:-0.486665 25:-0.259592 
-1 5:-0.153248 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.600817 25:-0.259592 
1 5:0.803515 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.484594 25:-0.259592 
-1 5:-0.486665 25:0.013026 
1 5:-0.182241 25:-0.259592 
-1 5:-0.486665 25:0.846461 
1 5:-0.370694 25:-0.259592 
-1 5:2.876501 25:0.947719 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.397616 25:-0.259592 
1 5:1.223911 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.093191 25:-0.259592 
1 5:0.325134 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.875997 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.100506 
1 5:1.600817 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:3.533702 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:6.820704 
1 5:0.586069 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.136932 25:-0.259592 
-1 5:-0.486665 25:0.986664 
-1 5:-0.486665 25:0.223332 
-1 5:8.573589 25:-0.259592 
-1 5:-0.486665 25:0.316801 
1 5:0.557076 25:-0.259592 
1 5:2.108192 25:-0.259592 
1 5:1.310889 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.441105 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.109759 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.600817 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.182241 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.066269 25:0.192176 
-1 5:-0.486665 25:-0.259592 
1 5:-0.211233 25:-0.259592 
-1 5:0.368623 25:-0.259592 
1 5:0.470098 25:-0.259592 
1 5:0.875997 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.971086 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.628366 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.799726 
1 5:-0.486665 25:-0.259592 
1 5:0.441105 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.731033 25:0.830882 
1 5:0.209162 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.542580 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.629810 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.010032 
1 5:0.296141 25:-0.259592 
1 5:-0.153248 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.310637 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:3.120879 
-1 5:-0.486665 25:-0.259592 
-1 5:0.354126 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.107688 25:-0.259592 
1 5:1.789271 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.890494 25:-0.259592 
1 5:-0.153248 25:-0.259592 
1 5:-0.457672 25:-0.244014 
1 5:-0.269219 25:-0.259592 
1 5:0.557076 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.991459 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:10.661071 25:-0.259592 
-1 5:-0.486665 25:5.107101 
-1 5:0.383119 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.196737 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.066269 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.136680 25:-0.259592 
-1 5:-0.486665 25:0.643944 
1 5:0.789019 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.078947 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.194666 25:-0.259592 
1 5:0.093191 25:-0.259592 
-1 5:-0.167744 25:0.262278 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.196970 
1 5:-0.486665 25:-0.259592 
1 5:1.006465 25:-0.259592 
-1 5:-0.138751 25:1.235916 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.356197 25:-0.259592 
-1 5:-0.486665 25:-0.096021 
1 5:3.427365 25:-0.259592 
-1 5:-0.486665 25:1.111290 
-1 5:0.006213 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:1.368875 25:0.238910 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:4.460605 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.095262 25:4.912374 
1 5:0.441105 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.557076 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.774522 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.093191 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.499091 25:-0.259592 
-1 5:-0.486665 25:2.980675 
1 5:0.600565 25:-0.259592 
1 5:0.426609 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.209414 25:-0.259592 
1 5:-0.066269 25:-0.259592 
1 5:1.122436 25:-0.259592 
1 5:-0.109759 25:-0.259592 
1 5:0.064198 25:-0.259592 
-1 5:-0.486665 25:0.075339 
1 5:0.818011 25:-0.259592 
1 5:1.774774 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.066269 25:0.418060 
-1 5:-0.486665 25:-0.259592 
-1 5:0.035206 25:-0.259592 
1 5:0.571573 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.412112 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.136680 25:-0.259592 
-1 5:1.049954 25:-0.259592 
-1 5:0.194666 25:1.220338 
1 5:0.542580 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.355747 
-1 5:-0.486665 25:1.126868 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.095262 25:-0.049287 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.165925 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.714046 
-1 5:-0.486665 25:0.122074 
1 5:-0.486665 25:-0.259592 
1 5:0.035206 25:-0.259592 
1 5:2.253156 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.356197 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.600817 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.441427 
-1 5:-0.312708 25:2.108296 
1 5:-0.414183 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.165673 25:-0.259592 
1 5:0.484594 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:4.877005 25:-0.259592 
-1 5:-0.486665 25:1.866833 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.418060 
-1 5:-0.414183 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.298212 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.006465 25:-0.259592 
1 5:0.296141 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.363536 
1 5:-0.095262 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.325134 25:-0.173912 
1 5:-0.370694 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.659522 
1 5:8.573589 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:1.020961 25:1.165814 
-1 5:-0.269219 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.745529 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.600817 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.066269 25:-0.259592 
-1 5:1.122436 25:-0.259592 
1 5:0.455601 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.687544 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.977724 25:-0.259592 
1 5:0.151177 25:-0.259592 
1 5:1.600817 25:-0.259592 
-1 5:-0.486665 25:3.790742 
1 5:0.180170 25:-0.259592 
1 5:0.760026 25:-0.259592 
-1 5:-0.486665 25:1.711051 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.022780 25:-0.259592 
-1 5:-0.124255 25:-0.064865 
-1 5:0.209162 25:0.815304 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.182241 25:-0.259592 
-1 5:0.078695 25:-0.259592 
1 5:2.746033 25:-0.259592 
-1 5:0.499091 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.080766 25:3.744008 
-1 5:-0.486665 25:0.729624 
-1 5:-0.153248 25:2.162819 
1 5:1.673299 25:-0.259592 
-1 5:-0.486665 25:1.017821 
-1 5:-0.486665 25:0.511529 
-1 5:-0.486665 25:-0.259592 
1 5:0.383119 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.425849 
1 5:-0.138751 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.126868 
1 5:3.137436 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.283715 25:-0.259592 
-1 5:-0.486665 25:3.307818 
1 5:0.397616 25:-0.259592 
1 5:-0.414183 25:-0.259592 
1 5:0.078695 25:-0.259592 
1 5:0.035206 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.994454 
1 5:-0.486665 25:-0.259592 
1 5:-0.341701 25:-0.220647 
-1 5:-0.486665 25:1.087923 
1 5:-0.486665 25:-0.259592 
1 5:0.122184 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.088232 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.269219 25:-0.259592 
1 5:2.412616 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.918363 
1 5:0.441105 25:-0.259592 
-1 5:-0.486665 25:3.759586 
1 5:0.122184 25:-0.259592 
1 5:0.078695 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.037276 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.252652 25:-0.259592 
1 5:-0.370694 25:-0.259592 
1 5:-0.269219 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.718840 
1 5:1.789271 25:-0.259592 
-1 5:-0.196737 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.948731 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.064198 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.615314 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.153248 25:0.106496 
1 5:0.122184 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.702040 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.080766 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.296141 25:-0.259592 
1 5:2.296645 25:-0.259592 
1 5:0.194666 25:-0.259592 
1 5:0.209162 25:-0.259592 
1 5:0.962976 25:-0.259592 
1 5:0.948479 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.124255 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:2.659055 25:-0.259592 
1 5:-0.341701 25:-0.220647 
-1 5:-0.486665 25:-0.259592 
1 5:1.397868 25:-0.259592 
1 5:1.006465 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.051773 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.049702 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.194666 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.209414 25:-0.259592 
1 5:0.209162 25:-0.259592 
-1 5:-0.486665 25:0.083128 
1 5:0.673047 25:-0.057076 
-1 5:-0.486665 25:-0.259592 
1 5:1.644307 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:3.572329 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:3.362342 
-1 5:0.310637 25:0.690678 
-1 5:-0.486665 25:-0.259592 
1 5:-0.298212 25:-0.259592 
-1 5:0.339630 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.022780 25:-0.259592 
-1 5:-0.486665 25:1.788942 
1 5:-0.486665 25:-0.259592 
1 5:0.165673 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.281644 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.774522 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.298229 
1 5:-0.486665 25:-0.259592 
1 5:0.600565 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:3.253294 
-1 5:-0.486665 25:-0.259592 
1 5:-0.153248 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.312708 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.151177 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.122436 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.412112 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.136680 25:-0.259592 
-1 5:0.760026 25:-0.259592 
1 5:1.339882 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.051773 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.832760 25:-0.259592 
1 5:0.194666 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.267400 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:1.151429 25:-0.259592 
1 5:-0.196737 25:-0.259592 
-1 5:2.731537 25:-0.259592 
1 5:4.340638 25:-0.259592 
1 5:2.659055 25:-0.259592 
-1 5:-0.486665 25:0.830882 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.165673 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.807515 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.028604 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.385190 25:-0.259592 
-1 5:-0.356197 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.464794 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:0.716537 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.774522 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.470098 25:-0.259592 
1 5:-0.167744 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.615062 25:-0.259592 
1 5:-0.269219 25:-0.259592 
-1 5:2.427113 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.441357 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.385190 25:1.290440 
-1 5:-0.153248 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.126868 
-1 5:-0.486665 25:2.856050 
1 5:0.803515 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.312708 25:-0.259592 
1 5:-0.080766 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.184387 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.441105 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.274861 
1 5:0.035206 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.167744 25:-0.259592 
1 5:1.296393 25:-0.259592 
1 5:0.673047 25:-0.259592 
1 5:-0.109759 25:-0.259592 
-1 5:-0.486665 25:-0.041498 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.030405 
1 5:-0.109759 25:-0.259592 
-1 5:-0.486665 25:2.980675 
1 5:1.441357 25:-0.259592 
-1 5:0.528083 25:-0.259592 
1 5:0.412112 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:1.731285 25:-0.259592 
-1 5:-0.240226 25:1.999248 
1 5:0.455601 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.006213 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:2.804019 25:-0.259592 
1 5:0.731033 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.586069 25:2.061561 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.022780 25:-0.010341 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.313807 
1 5:-0.080766 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.414183 25:-0.259592 
-1 5:0.035206 25:0.589420 
1 5:-0.486665 25:-0.259592 
1 5:-0.109759 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.385190 25:-0.259592 
1 5:0.136680 25:-0.259592 
1 5:-0.080766 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:0.252652 25:1.352752 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:3.775278 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.267072 
1 5:0.296141 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:2.296645 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.327205 25:-0.259592 
1 5:0.673047 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.035206 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.267148 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.122184 25:-0.259592 
-1 5:-0.486665 25:1.080134 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.818263 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.080766 25:1.064555 
-1 5:-0.486665 25:1.150236 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.153248 25:0.106496 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.495951 
-1 5:3.644811 25:-0.259592 
1 5:-0.022780 25:-0.259592 
-1 5:-0.486665 25:0.277856 
-1 5:-0.486665 25:-0.259592 
1 5:-0.283715 25:-0.259592 
1 5:0.122184 25:-0.259592 
1 5:-0.022780 25:-0.259592 
1 5:0.122184 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.165673 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.399687 25:0.830882 
1 5:-0.153248 25:-0.259592 
1 5:1.020961 25:-0.259592 
-1 5:2.122688 25:1.142447 
1 5:0.238155 25:-0.259592 
1 5:0.310637 25:-0.259592 
-1 5:0.238155 25:0.924352 
1 5:0.064198 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.412112 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.109759 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.180170 25:-0.259592 
-1 5:2.659055 25:-0.259592 
-1 5:-0.486665 25:1.827888 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.168808 
1 5:-0.356197 25:-0.259592 
1 5:-0.269219 25:-0.259592 
1 5:1.006465 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.785948 
-1 5:-0.486665 25:5.107101 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.339882 25:-0.259592 
1 5:1.600817 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.528083 25:-0.259592 
1 5:0.064198 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.356197 25:0.900984 
1 5:0.455601 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.370694 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.093443 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.341701 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.397616 25:-0.259592 
1 5:0.281644 25:-0.259592 
-1 5:-0.312708 25:0.441427 
-1 5:-0.486665 25:-0.259592 
