-0.5 5:0.745529 6:-0.35563499 12:-0.29696101 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.44930754159372554568108171224594 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:5.9055138 #
-0.5 5:0.078694999 6:0.92672902 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.299741 #
-0.5 5:-0.48666501 6:-0.35563499 12:4.3677211 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.827163 #
-0.5 5:-0.48666501 6:-0.35563499 12:3.306375 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.38311899 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:1.255541 12:0.63335502 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.163789 #
-0.5 5:0.62955803 6:0.893848 12:0.85610598 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29003 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:5.5656328 #
0.5 5:-0.48666501 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.035206001 6:0.82808602 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:1.617233 12:1.720907 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.078983001 #
0.5 5:-0.19673701 6:-0.35563499 12:1.039549 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.069271997 #
0.5 5:-0.109759 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43083799 #
0.5 5:-0.48666501 6:-0.35563499 12:1.026446 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:0.296141 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.149222 #
0.5 5:-0.48666501 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.53215599 12:-0.31006399 25:-0.259592 28:0.93276501 38:-0.063603997 50:0.481985 #
-0.5 5:-0.48666501 6:-0.35563499 12:3.9484241 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:3.0705199 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:2.4153681 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.76360101 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:2.4153681 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.13747 #
-0.5 5:-0.48666501 6:1.3870651 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.124945 #
0.5 5:0.18017 6:-0.35563499 12:2.3891621 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.608226 #
-0.5 5:-0.48666501 6:-0.35563499 12:5.5732012 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5164151 #
0.5 5:-0.48666501 6:1.51859 12:-0.165931 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.48424801 #
-0.5 5:-0.48666501 6:2.077569 12:0.30577901 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.48459399 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.79273301 #
-0.5 5:0.716537 6:0.170463 12:-0.0086939996 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
0.5 5:-0.153248 6:-0.35563499 12:1.825731 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.086102001 #
0.5 5:-0.48666501 6:1.748758 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.30233401 #
0.5 5:0.165673 6:-0.35563499 12:2.33675 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.574238 #
-0.5 5:0.006213 6:0.76232398 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.45997101 #
0.5 5:-0.153248 6:-0.35563499 12:1.825731 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.076390997 #
0.5 5:0.32513401 6:-0.35563499 12:1.6815979 25:-0.173912 28:-0.18276601 38:-0.063603997 50:0.28776699 #
0.5 5:-0.124255 6:0.46639299 12:2.297441 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.45026001 #
0.5 5:0.296141 6:-0.35563499 12:2.1926169 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.197777 #
-0.5 5:-0.48666501 6:0.40063101 12:0.882312 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.153248 6:0.006058 12:1.956762 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.28776699 #
0.5 5:0.165673 6:-0.35563499 12:2.284338 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.56452698 #
-0.5 5:0.412112 6:-0.35563499 12:0.97403401 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.97238499 #
-0.5 5:0.513587 6:-0.35563499 12:1.1443731 25:-0.080443002 28:-0.18276601 38:-0.063603997 50:-0.29488599 #
0.5 5:0.67304701 6:-0.35563499 12:1.43264 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.71504599 #
0.5 5:0.499091 6:-0.35563499 12:2.0222771 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.006213 6:-0.35563499 12:1.1312701 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.51111799 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.026446 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.218343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.2928441 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.969865 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:1.165925 6:-0.35563499 12:-0.66384602 25:0.036394 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.84300297 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.109759 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5698249 #
0.5 5:0.093190998 6:0.30198801 12:-0.139725 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.46968201 #
-0.5 5:0.89049399 6:1.189778 12:-0.048004001 25:-0.259592 28:-0.18276601 38:3.895484 50:-0.26089799 #
0.5 5:-0.138751 6:0.433512 12:2.271235 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.44540399 #
0.5 5:-0.48666501 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.85610598 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.46639299 12:1.30161 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.27957299 25:-0.259592 28:0.80881703 38:-0.063603997 50:0.28291199 #
-0.5 5:1.368875 6:-0.35563499 12:0.174748 25:0.23891 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.60056502 6:-0.35563499 12:2.284338 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.218343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.2928441 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.97403401 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.57909399 #
-0.1978065463234899290512203151593 5:1.122436 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:4.5622778 50:1.147181 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.85610598 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.499091 6:-0.35563499 12:0.51542699 25:-0.259592 28:-0.18276601 38:1.811754 50:-0.45511499 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.89541501 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.122184 6:-0.092586003 12:0.122336 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.222054 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.535616 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.90851802 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.45560101 6:-0.35563499 12:0.476118 25:-0.259592 28:-0.18276601 38:1.728404 50:-0.45997101 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.97403401 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.956762 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.205446 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.013343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.956762 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.99249202 12:2.0484829 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.026446 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.006213 6:-0.35563499 12:-0.29696101 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.134656 #
0.5 5:-0.48666501 6:-0.35563499 12:0.790591 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.054706 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.105064 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.44110501 6:-0.35563499 12:0.174748 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.657002 #
-0.5 5:-0.48666501 6:-0.35563499 12:2.4546771 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.302555 #
-0.5 5:2.8765011 6:-0.35563499 12:-0.66384602 25:0.94771898 28:1.407899 38:-0.063603997 50:1.210301 #
0.5 5:1.165925 6:-0.35563499 12:-0.66384602 25:0.036394 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.118167 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.26921901 6:-0.35563499 12:1.1443731 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.163789 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.94782799 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.139512 #
0.5 5:-0.48666501 6:-0.35563499 12:0.64645803 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.26348999 #
-0.5 5:1.0499541 6:-0.35563499 12:0.72507602 25:-0.259592 28:-0.18276601 38:4.3539052 50:1.2588561 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.209888 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:1.052652 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.93472499 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.086102001 #
0.5 5:-0.124255 6:0.46639299 12:1.367125 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.25377899 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.288507 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.013343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.48684001 #
0.5 5:0.67304701 6:-0.35563499 12:0.030615 25:-0.057076 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.170463 12:1.222991 25:-0.134967 28:-0.18276601 38:-0.063603997 50:0.92868602 #
0.5 5:-0.48666501 6:-0.35563499 12:1.013343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.266469 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.67134702 #
-0.5 5:-0.48666501 6:-0.35563499 12:3.0181079 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.180948 #
0.5 5:-0.457672 6:-0.35563499 12:-0.63764 25:-0.24401399 28:-0.18276601 38:-0.063603997 50:-0.59592301 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.00024 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.076390997 #
0.5 5:-0.48666501 6:0.69656098 12:1.1312701 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.340919 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.026446 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.105524 #
0.5 5:-0.066269003 6:0.26910701 12:1.4064341 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:-0.167744 6:0.36774999 12:0.48922101 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.65192503 #
0.5 5:0.078694999 6:0.26910701 12:1.4195369 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.170579 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.68105799 #
-0.5 5:-0.48666501 6:-0.35563499 12:0.97403401 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.278056 #
0.5 5:-0.48666501 6:-0.35563499 12:0.94782799 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.340919 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.013343 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.26834601 #
0.5 5:-0.48666501 6:-0.35563499 12:0.86920899 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.445743 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.051773001 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.956762 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.22365899 6:-0.35563499 12:0.62025201 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.63735902 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.170579 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.67620301 #
0.5 5:0.078694999 6:0.26910701 12:1.3933311 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:-0.48666501 6:-0.35563499 12:0.82990003 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.124255 6:-0.35563499 12:1.013343 25:-0.064865001 28:-0.18276601 38:-0.063603997 50:-0.047258001 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.471949 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.078694999 6:0.26910701 12:1.3933311 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:-0.48666501 6:-0.35563499 12:0.82990003 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:1.189778 12:0.89541501 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.471949 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.52853 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.117827 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.380228 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.251187 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.288507 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.54025 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.6684951 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.956762 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.72944301 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.42598301 #
-0.12604638920730437678940916157444 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.36862299 6:-0.35563499 12:0.109233 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.105524 #
-0.5 5:1.7457809 6:-0.35563499 12:1.013343 25:0.34016901 28:-0.18276601 38:0.97826099 50:-0.42598301 #
0.5 5:-0.48666501 6:-0.35563499 12:0.214057 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.74417901 #
-0.5 5:0.70204002 6:-0.35563499 12:0.41060299 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.412112 6:-0.026823999 12:0.0044089998 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.022980999 #
0.5 5:-0.48666501 6:-0.35563499 12:0.51542699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.093549997 #
0.5 5:-0.167744 6:-0.35563499 12:-0.231446 25:-0.259592 28:-0.18276601 38:0.39481699 50:0.14695901 #
-0.5 5:0.38311899 6:-0.35563499 12:0.122336 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.70047998 #
-0.5 5:0.52808303 6:-0.35563499 12:0.25336599 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.12980101 #
-0.5 5:0.47009799 6:-0.35563499 12:0.20095401 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.38713899 #
0.5 5:-0.18224099 6:-0.35563499 12:-0.25765201 25:-0.259592 28:-0.18276601 38:0.35314199 50:0.20522501 #
-0.5 5:0.296141 6:-0.35563499 12:0.043717999 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:2.4546771 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.3268321 #
0.5 5:-0.48666501 6:-0.35563499 12:0.64645803 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.44110501 6:-0.35563499 12:1.878144 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.38311899 6:-0.35563499 12:0.122336 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.202632 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.8519371 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.99196798 6:-0.35563499 12:-0.66384602 25:0.0052370001 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.205446 #
-1.4206240609541086195033443573266e-05 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.37516499 #
-0.5 5:0.209162 6:-0.35563499 12:-0.034899998 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.020709001 6:0.795205 12:0.266469 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.33858499 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.109759 6:0.499275 12:0.240263 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.52082902 #
0.5 5:-0.457672 6:-0.35563499 12:-0.63764 25:-0.24401399 28:-0.18276601 38:-0.063603997 50:-0.59592301 #
-0.5 5:0.44110501 6:-0.35563499 12:0.174748 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.109233 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.68105799 #
0.5 5:0.18017 6:0.006058 12:-0.061106998 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.251187 #
-0.5 5:0.22365899 6:-0.35563499 12:0.63335502 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.093771 #
0.5 5:-0.48666501 6:-0.35563499 12:0.62025201 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.6684951 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.607149 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.760216 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 12:1.8519371 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:0.54163301 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.12980101 #
0.5 5:0.22365899 6:0.26910701 12:1.3933311 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:0.28164399 6:0.203344 12:1.445743 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.056968998 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:4.5605559 #
0.5 5:-0.48666501 6:0.95960999 12:-0.401786 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.32887399 #
-0.5 5:-0.080766 6:0.56503701 12:-0.42799199 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.53280199 #
-0.5 5:-0.48666501 6:1.617233 12:0.122336 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:1.025373 12:0.436809 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.42660901 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.064416997 #
0.5 5:-0.37069401 6:1.025373 12:0.0044089998 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.299741 #
-0.5 5:-0.48666501 6:0.46639299 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.52309197 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.76232398 12:0.240263 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.035206001 6:-0.35563499 12:-0.192137 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.86096698 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29488599 #
-0.5 5:-0.022779999 6:0.69656098 12:-0.66384602 25:-0.010341 28:1.139345 38:-0.063603997 50:1.186024 #
0.5 5:0.70204002 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.066679999 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.093771 #
-0.5 5:-0.48666501 6:0.893848 12:0.34508801 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.020718001 #
0.5 5:-0.48666501 6:-0.35563499 12:0.31888199 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.29821199 6:-0.25699201 12:0.25336599 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.27060899 #
-0.5 5:-0.48666501 6:0.499275 12:0.72507602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.42598301 #
0.5 5:0.22365899 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.6472909 #
0.5 5:-0.48666501 6:0.92672902 12:0.89541501 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.088915 #
-0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.334869 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.234357 #
0.5 5:-0.48666501 6:0.69656098 12:1.1312701 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
0.5 5:-0.48666501 6:-0.35563499 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.08406 #
-0.5 5:-0.153248 6:0.40063101 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.217199 #
0.5 5:-0.48666501 6:-0.35563499 12:0.48922101 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.256042 #
0.5 5:-0.48666501 6:-0.35563499 12:0.44991201 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.093549997 #
-0.5 5:-0.48666501 6:0.40063101 12:-0.061106998 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:0.795205 12:0.266469 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.032692 #
0.5 5:-0.48666501 6:-0.35563499 12:0.39750001 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.31270799 6:0.433512 12:-0.66384602 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29003 #
