-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.023759 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.341177 51:-0.150841 52:-0.459032 55:-0.090245 56:-0.364039 57:-0.378269 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.106076 56:-0.379500 57:-0.430696 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:2.371227 47:-0.079242 48:-0.101023 49:-0.148060 50:1.739544 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.427700 
1 1:-0.348299 4:-0.045353 5:0.455601 6:0.696561 7:0.406660 8:0.464693 9:-0.354184 10:-0.408325 12:1.039549 15:-0.213977 16:0.619810 21:1.945540 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.367717 51:-0.150841 52:-0.307435 55:0.018417 56:0.640978 57:-0.093665 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.349373 15:-0.213977 16:0.158105 21:0.259761 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.216802 47:-0.079242 48:-0.101023 49:-0.026841 50:0.098405 51:-0.150841 52:-0.242675 55:-0.081884 56:0.007044 57:-0.021765 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.064234 9:-0.354184 10:-0.408325 12:1.288507 15:-0.213977 16:-0.303601 21:-0.761671 25:1.695473 28:-0.182766 29:0.058162 34:-0.131100 35:-0.191397 36:0.935480 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.100668 51:-0.150841 52:-0.459032 55:-0.091413 56:-0.209421 57:0.391660 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:5.070463 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.122982 56:-0.402693 57:-0.429198 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:2.258132 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.276527 55:-0.089692 56:-0.178497 57:-0.328838 
1 1:0.103948 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:3.256077 10:0.039888 12:0.109233 15:-0.213977 16:-0.303601 21:-0.030890 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:1.144960 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.380021 51:-0.150841 52:-0.233844 55:-0.078841 56:0.146201 57:0.107056 
-1 1:-0.348299 4:-0.045353 5:0.702040 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:0.410603 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.560261 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.283886 55:-0.122306 56:-0.371770 57:-0.381265 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:2.077569 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:0.305779 15:-0.213977 16:-0.303601 21:0.475674 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.476999 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.119601 56:-0.394962 57:-0.393248 
1 1:2.009848 4:-0.045353 5:1.818263 6:-0.355635 7:-0.317645 8:-0.271205 9:0.487042 10:1.678183 12:2.716738 15:-0.213977 16:0.271175 21:0.666673 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.168288 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.416272 51:-0.150841 52:-0.305963 55:-0.047518 56:-0.000687 57:0.271827 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:3.282536 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.433692 
1 1:1.008443 4:-0.045353 5:3.180926 6:1.025373 7:0.633005 8:-0.271205 9:-0.354184 10:0.889947 12:0.436809 15:-0.213977 16:1.279389 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.797589 51:-0.150841 52:-0.353061 55:-0.080501 56:-0.325384 57:-0.176050 
1 1:1.912938 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:2.948349 9:0.872604 10:0.132622 12:-0.205240 15:-0.213977 16:1.675136 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.052114 51:-0.150841 52:0.053161 55:-0.125564 56:-0.317653 57:-0.161071 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.436688 
1 1:0.976140 4:-0.045353 5:0.107688 6:-0.355635 7:-0.317645 8:-0.271205 9:1.082910 10:0.874491 12:-0.663846 15:-0.213977 16:-0.303601 21:0.276370 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:0.128894 56:-0.000687 57:-0.062209 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:1.620648 55:-0.037005 56:-0.248075 57:-0.316854 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.439684 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:4.910743 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.902400 55:-0.121445 56:-0.387231 57:-0.424705 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.130542 25:0.932141 28:1.387241 29:1.611239 34:2.671693 35:1.961963 36:2.163433 38:-0.063604 39:2.108374 42:-0.139154 45:0.497814 47:-0.079242 48:-0.101023 49:-0.148060 50:1.030650 51:-0.150841 52:0.039914 55:-0.105676 56:-0.325384 57:-0.327340 
-1 1:1.557601 4:-0.045353 5:0.368623 6:3.557220 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.271716 25:0.199965 28:-0.182766 29:-0.150461 34:2.044752 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.320881 47:-0.079242 48:-0.101023 49:-0.148060 50:0.899553 51:-0.150841 52:0.000175 55:-0.105523 56:-0.248075 57:-0.324344 
1 1:-0.348299 4:0.813038 5:1.383371 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.911909 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.481606 50:-0.615345 51:-0.150841 52:0.918590 55:-0.020437 56:-0.232613 57:-0.244954 
1 1:1.234567 4:-0.045353 5:-0.138751 6:0.433512 7:0.225584 8:0.855639 9:-0.354184 10:-0.408325 12:2.271235 15:-0.213977 16:0.158105 21:0.890890 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.445404 51:-0.150841 52:0.004591 55:-0.036267 56:0.045699 57:-0.102652 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.438186 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:4.367721 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:2.827163 51:-0.150841 52:0.584487 55:-0.090706 56:-0.348577 57:-0.409725 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:3.347389 12:2.520193 15:-0.213977 16:-0.303601 21:1.256280 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:8.376387 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:0.001511 56:-0.108919 57:-0.364788 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:0.118587 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.810050 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.126752 55:-0.125103 56:-0.379500 57:-0.405232 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:1.855152 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:1.011228 51:-0.150841 52:-0.459032 55:-0.079886 56:-0.333115 57:-0.352804 
1 1:-0.348299 4:-0.045353 5:-0.008284 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.101710 12:-0.663846 15:-0.213977 16:0.007344 21:-0.205281 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.050277 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.324018 51:-0.150841 52:0.253328 55:-0.106199 56:-0.271268 57:-0.140100 
1 1:0.103948 4:-0.045353 5:2.006717 6:1.058254 7:-0.317645 8:-0.271205 9:-0.108827 10:-0.191946 12:0.083027 15:-0.213977 16:-0.303601 21:-0.230194 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.107654 50:-0.304597 51:-0.150841 52:-0.459032 55:-0.108812 56:-0.340846 57:0.125031 
1 1:-0.348299 4:-0.045353 5:1.267400 6:-0.355635 7:-0.317645 8:1.108604 9:-0.354184 10:0.519012 12:-0.663846 15:-0.213977 16:1.411305 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.792733 51:-0.150841 52:-0.174971 55:-0.104201 56:-0.217152 57:-0.343817 
1 1:1.073050 4:-0.045353 5:0.151177 6:3.984675 7:0.678274 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.065281 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.579254 50:-0.615345 51:-0.150841 52:0.178265 55:-0.088401 56:-0.294461 57:-0.244954 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.122982 56:-0.402693 57:-0.436688 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:1.609793 28:1.469873 29:-0.150461 34:-0.131100 35:2.075297 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.539446 47:-0.079242 48:-0.101023 49:-0.148060 50:1.186024 51:1.176704 52:-0.459032 55:-0.086403 56:-0.340846 57:-0.352804 
-1 1:3.721928 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.539083 12:0.987137 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:5.043703 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.018207 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.074046 56:-0.333115 57:-0.363290 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:0.762324 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:0.240263 15:-0.213977 16:-0.303601 21:0.392630 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.060685 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.124335 56:-0.379500 57:-0.339323 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.299219 47:-0.079242 48:-0.101023 49:-0.148060 50:0.613082 51:2.579800 52:-0.459032 55:-0.092704 56:-0.325384 57:-0.387257 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.436688 
1 1:-0.025265 4:-0.045353 5:0.673047 6:2.274856 7:0.814082 8:-0.271205 9:2.449902 10:-0.253769 12:0.253366 15:5.148175 16:-0.209375 21:-0.180368 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.189104 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.081246 51:-0.150841 52:0.262159 55:0.101413 56:4.753815 57:1.579508 
-1 1:-0.348299 4:-0.045353 5:-0.124255 6:1.321303 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.021935 12:0.331985 15:-0.213977 16:-0.303601 21:-0.130542 25:0.729624 28:0.333684 29:1.031732 34:-0.131100 35:0.516945 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:2.550348 49:0.478238 50:0.647070 51:-0.150841 52:-0.459032 55:-0.106260 56:-0.340846 57:-0.170059 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:5.546988 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.018207 47:-0.079242 48:-0.101023 49:-0.148060 50:0.287767 51:-0.150841 52:-0.185274 55:-0.038450 56:-0.240344 57:-0.318352 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:0.202949 8:-0.271205 9:-0.354184 10:1.059958 12:-0.048004 15:-0.213977 16:-0.086882 21:0.816151 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:0.494676 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.018126 51:-0.150841 52:-0.169084 55:-0.006543 56:1.746496 57:0.333242 
1 1:-0.348299 4:-0.045353 5:1.209414 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:3.223744 12:0.869209 15:-0.213977 16:0.798839 21:2.161452 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.000026 56:-0.263537 57:-0.381265 
1 1:-0.348299 4:-0.045353 5:1.122436 6:-0.355635 7:1.357311 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.179034 15:-0.213977 16:-0.303601 21:1.405758 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.082597 55:-0.112838 56:-0.364039 57:-0.325842 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:0.666673 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.330082 50:-0.615345 51:-0.150841 52:5.208943 55:0.246379 56:0.123008 57:-0.146092 
1 1:-0.348299 4:-0.045353 5:0.455601 6:1.781639 7:0.406660 8:0.464693 9:-0.354184 10:-0.408325 12:-0.244549 15:-0.213977 16:-0.002079 21:1.937235 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.383328 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.076391 51:-0.150841 52:-0.459032 55:-0.115482 56:-0.340846 57:-0.235967 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:2.153620 45:-0.293182 47:-0.079242 48:5.794789 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.111332 56:-0.364039 57:-0.378269 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:1.422367 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:1.924051 51:-0.150841 52:-0.459032 55:-0.112224 56:-0.387231 57:-0.420211 
1 1:-0.348299 4:-0.045353 5:1.354379 6:-0.355635 7:0.633005 8:-0.271205 9:-0.354184 10:1.554538 12:-0.663846 15:-0.213977 16:0.893064 21:0.292978 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.309452 51:-0.150841 52:0.382848 55:0.012546 56:0.007044 57:-0.071196 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:2.692748 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:3.664535 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.145535 55:0.733870 56:1.305835 57:-0.095163 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.126302 56:-0.402693 57:-0.432194 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.685768 21:0.982238 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.799642 47:-0.079242 48:-0.101023 49:-0.148060 50:1.088915 51:-0.150841 52:0.057576 55:-0.058645 56:-0.201690 57:-0.283900 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:2.078384 55:-0.130667 56:-0.410424 57:-0.435190 
1 1:-0.348299 4:-0.045353 5:0.267148 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.186372 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.316900 51:-0.150841 52:0.817035 55:-0.093165 56:-0.263537 57:-0.247950 
-1 1:-0.348299 4:-0.045353 5:1.035458 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.265753 51:-0.150841 52:-0.459032 55:-0.115728 56:-0.340846 57:-0.361792 
